"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,345.29788800978,0.156643813558217,0.752502411964597,0.0581211597204846,-0.518259213228741,-8.0920562088837,1050.58813125481,465.732920819503,1.8329235740318,0.443306855430813,879.821028038192,5.43769463532228,0.837455708725118,170.767103216615,0.930768701533397
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,37850.064823456,449.199443488313,0,-387.400617368408,26.8042929480485,5.06011587347843,1212160.01344878,-6385.02521178139,1728.0322237027,-0.00526747718200587,171972.480452066,5583.62198590256,0.141872754870685,1040187.53299672,0.0187029902902064
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,1094.39667000496,28.2236414660175,15.677909846182,1.90916726748153,8.71947093784026,5.13138157411392,32004.9952898596,562.117673881825,45.0404405280452,0.0175634356071886,8821.88359450725,212.679673237351,0.275640834020131,23183.1116953524,0.122188030752887
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,1859.41735231408,34.676385092816,26.183893911074,-7.06306976815924,41.1439710960408,6.7021424387179,42203.7837106759,-3979.57186510743,164.427687692872,-0.0942941962831819,1833.58136540963,337.724382734666,0.0434458999690543,40370.2023452663,-0.0974906724715085
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,2488.21583899553,12.709470573363,24.5316002174591,40.9925673934148,-11.7983879124829,-7.20837742540197,6405.33965491929,11839.7434835176,118.411409005967,1.84841774540788,22039.0904617776,205.518410940063,3.4407372050679,-15633.7508068583,0.670971955318323
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,1596.42990106664,8.2551411564451,13.636621296784,-1.24473453444298,-24.5774566771586,-5.20145930092509,23727.6625286877,6833.38538084371,121.65871595717,0.287992353759325,16109.3459750778,151.725733397137,0.678926799283366,7618.31655360992,0.792637816251677
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,239.574049764536,0.335100221689329,0.388282661252206,1.0977065191314,0.226273205200311,-4.81916517089022,1035.68368526174,274.994301003351,7.1618499154171,0.265519583746125,629.26815326124,11.8713647510901,0.607587202749273,406.415532000502,0.394291358309467
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,65.4482270350821,0.968231349873465,0,1.48211507637318,0.0144383331002879,-2.12203118624004,916.096101428431,59.4608543585239,6.58389454129907,0.0649067868161528,377.095301386691,12.796449118388,0.411632907070232,539.00080004174,0.080158583485684
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,86.6348116454531,0.291440908928418,0.244038917736468,1.58409005456417,0.0487425067558025,-3.84126656614563,902.72007774933,153.402591691494,9.99887030218494,0.169933731920485,518.677442718967,15.1006623052389,0.574571736580999,384.042635030363,0.17241002976138
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,55.3900550412936,0.955538474915454,0.0761826900392352,0.0746091402711663,0.751030738304292,4.36908638204609,158.504699782303,20.1225204104725,0.338297094869958,0.126952200396011,43.1643025839023,0.799572842754156,0.272321909969773,115.340397198401,0.13396400950737
