unit;old_unit;Experiment;Treatment;Species;Genotype;G..Alias;Replicates;Genotype_Trt;;01/10/2023 12:48;01/10/2023 15:35;02/10/2023 08:37;02/10/2023 10:49;03/10/2023 10:06;03/10/2023 14:39;04/10/2023 14:31;05/10/2023 10:33;05/10/2023 15:04;06/10/2023 10:09;06/10/2023 15:28;07/10/2023 07:56;07/10/2023 09:45;08/10/2023 09:21;08/10/2023 11:44;09/10/2023 10:02;09/10/2023 15:13;10/10/2023 09:56
31:08:01;31:08:01;Exp60;WW_R2;Sorghum;Exp60_219_IS24083;Exp60_219_IS24083;2;Exp60_219_IS24083_WW_R2;;54018.8;42603.1;46490.7;76239.9;26828.2;39085.2;81089.3;82198;0;135016;81554.8;94211.5;150641;516.66;156710;90610.5;134425;145601
31:08:02;31:08:02;Exp60;WW_R2;Sorghum;Exp60_95_IS12804;Exp60_95_IS12804;2;Exp60_95_IS12804_WW_R2;;50134.6;25931.3;28340.2;67451.4;47231.9;53587.1;66013.2;61302;21.077;110551;78890;71201.4;101453;612.591;87531.3;67518.3;96917.9;85106.9
31:09:01;31:09:01;Exp60;WW_R2;Sorghum;Exp60_11_IS2262;Exp60_11_IS2262;2;Exp60_11_IS2262_WW_R2;;77120.2;69181.2;81770;86689.9;61974.1;3465.21;79725.2;87372.9;0;88800;60030;81982.7;117691;1008.41;102122;101528;28757.5;118074
31:09:02;31:09:02;Exp60;WW_R2;Sorghum;Exp60_310_SSM1284;Exp60_310_SSM1284;2;Exp60_310_SSM1284_WW_R2;;64260.2;940.374;1110.31;82579.2;30543.2;46249.4;62192.7;64807.1;0;123345;90932.9;68128.4;103063;4.717;125307;74211.1;155899;106359
31:10:01;31:10:01;Exp60;WW_R2;Sorghum;Exp60_46_IS4821;Exp60_46_IS4821;2;Exp60_46_IS4821_WW_R2;;48061.5;60569.6;73431;67635.9;27441.7;33795.3;71319.2;110973;0;67581.5;81745.4;107828;59063.1;8477.55;121106;83885.4;113534;137638
31:10:02;31:10:02;Exp60;WW_R2;Sorghum;Exp60_158_IS20351;Exp60_158_IS20351;2;Exp60_158_IS20351_WW_R2;;9659.53;40768.5;51122.5;11997.3;93835.6;70879.8;69833;73504.5;6.845;116567;52376.2;117066;91447.7;1142.02;101428;94672.5;125516;81912.9
31:11:01;31:11:01;Exp60;WW_R2;Sorghum;Exp60_108_IS14317;Exp60_108_IS14317;2;Exp60_108_IS14317_WW_R2;;37670.9;8082.49;11261.2;49826.5;56162.7;54695.9;107299;40625.1;1.792;137566;86594.2;101705;93345.7;5570.75;86902.2;105063;30386.2;118043
31:11:02;31:11:02;Exp60;WW_R2;Sorghum;Exp60_272_IS30443;Exp60_272_IS30443;2;Exp60_272_IS30443_WW_R2;;64837.5;41950.8;51018.1;50825.1;68292.1;73546.7;43612.6;25327;22.63;122698;93493.8;63883.9;98463.1;38.814;106771;70196.8;129359;152395
31:12:01;31:12:01;Exp60;WW_R2;Sorghum;Exp60_276_IS30748;Exp60_276_IS30748;2;Exp60_276_IS30748_WW_R2;;26988.3;19992;26004;33830;101262;87744.9;89193.2;80770.6;0;97343.6;98423.8;96663.1;100194;213.209;120573;120831;125153;92837.8
31:12:02;31:12:02;Exp60;WW_R2;Sorghum;Exp60_153_IS19953;Exp60_153_IS19953;2;Exp60_153_IS19953_WW_R2;;29174.4;35379.9;37693.8;33110.2;66885.6;69812.6;66105.1;83614.2;12.664;152324;104770;82737.5;63984.3;32.999;99990.4;87652.6;107096;124991
32:01:01;32:01:01;Exp60;WW_R2;Sorghum;Exp60_20_IS2807;Exp60_20_IS2807;2;Exp60_20_IS2807_WW_R2;;37884.2;62962.5;65280.8;40366.6;57852.4;61283.4;59852.6;61960.8;94044.4;66723.8;75325.6;97563.9;76739.8;60020.1;12837.5;65201.2;90517.6;93794.8
32:01:02;32:01:02;Exp60;WW_R2;Sorghum;Exp60_40_IS4027;Exp60_40_IS4027;2;Exp60_40_IS4027_WW_R2;;48951.5;63360.1;74127.3;60880.6;77192.4;67857.9;64047;56173.4;66404.5;45940.8;64080.6;71368.1;94161.2;71073.3;89800.9;101382;105230;5329.88
32:02:01;32:02:01;Exp60;WW_R2;Sorghum;Exp60_307_SSM1102;Exp60_307_SSM1102;2;Exp60_307_SSM1102_WW_R2;;47517.2;2518;1674.72;57632.4;22016.5;34928.7;75508.8;118675;87707.9;100655;93178.6;94401.2;126583;94307.6;88650.8;58588.9;111744;87306.4
32:02:02;32:02:02;Exp60;WW_R2;Sorghum;Exp60_37_IS3905;Exp60_37_IS3905;2;Exp60_37_IS3905_WW_R2;;88062.8;10201.4;10376.4;105431;68459.4;59102.3;112849;103920;89478;90031.7;92893.7;120762;68077.5;72733.5;145513;108254;98766.2;101388
32:03:01;32:03:01;Exp60;WW_R2;Sorghum;Exp60_52_IS5910;Exp60_52_IS5910;2;Exp60_52_IS5910_WW_R2;;50481.7;39885.1;43503;67791.7;55366.8;69613.9;86508.1;93680.1;78790;63390.7;24342.9;103590;127885;107234;123477;68662.4;98136.6;115914
32:03:02;32:03:02;Exp60;WW_R2;Sorghum;Exp60_180_IS21519;Exp60_180_IS21519;2;Exp60_180_IS21519_WW_R2;;79076.8;36631;46636.5;99428.3;62081.4;84548.6;64806.4;111726;69749.5;74345.9;82619.4;80828.2;112833;67271.3;108472;79886.3;115826;25019.7
32:04:01;32:04:01;Exp60;WW_R2;Sorghum;Exp60_79_IS9883;Exp60_79_IS9883;2;Exp60_79_IS9883_WW_R2;;39913.4;67522.2;75138.9;51452.6;56221.8;68749.7;87588.4;2437;75225.6;62154.5;55871.6;88171;124418;94732.3;90833.8;63414.8;67168.8;117994
32:04:02;32:04:02;Exp60;WW_R2;Sorghum;Exp60_185_IS22040;Exp60_185_IS22040;2;Exp60_185_IS22040_WW_R2;;53540;44329.3;53366.2;60625.5;40619.8;47239.2;37537.3;95812.6;77425.6;140352;89420.3;93858.1;106722;23126.2;98241.6;54454.3;110648;96660.6
32:05:01;32:05:01;Exp60;WW_R2;Sorghum;Exp60_96_IS12931;Exp60_96_IS12931;2;Exp60_96_IS12931_WW_R2;;39122.6;18451;19724.4;53407.8;44402.3;62950.7;110723;0;74910.1;32563.4;89488.3;85627.1;91936.2;81511;68093.8;75183.3;100396;108672
32:05:02;32:05:02;Exp60;WW_R2;Sorghum;Exp60_61_Phule Chitra;Exp60_61_Phule Chitra;2;Exp60_61_Phule Chitra_WW_R2;;69613.3;44887.3;45835.8;79840.9;86377.2;70529.4;58391.5;15694.3;96834.9;137464;109982;70256.5;141264;47840.9;82941.4;69129.7;117893;114109
32:06:01;32:06:01;Exp60;WW_R2;Sorghum;Exp60_126_IS16044;Exp60_126_IS16044;2;Exp60_126_IS16044_WW_R2;;70964.6;30591.1;34609.1;82111.4;62484.7;69478.9;86510.2;0;100425;66752.6;14404.9;84912.2;92919.6;80801.3;100128;61247.2;117040;90986.1
32:06:02;32:06:02;Exp60;WW_R2;Sorghum;Exp60_281_IS31202;Exp60_281_IS31202;2;Exp60_281_IS31202_WW_R2;;42177.4;12360.8;14790.1;45810.7;64079.2;98577.2;85010.8;0;51523.4;57542.4;102547;91876.8;112103;99266.6;105273;92117.8;127315;129128
32:07:01;32:07:01;Exp60;WW_R2;Sorghum;Exp60_154_IS20016;Exp60_154_IS20016;2;Exp60_154_IS20016_WW_R2;;78337.5;60402.5;67637.7;92179.5;44067.1;54796.2;93890.8;9.161;69941.7;57754.8;65897.2;107401;104944;82587.4;92302.4;84206.8;114582;106956
32:07:02;32:07:02;Exp60;WW_R2;Sorghum;Exp60_167_IS20724;Exp60_167_IS20724;2;Exp60_167_IS20724_WW_R2;;53741.5;53517.4;64203.3;63205.4;77381.1;70547;52494.6;60.306;46449;75624.5;71659;87086.1;97399.2;108438;105541;102856;122844;27893.2
32:08:01;32:08:01;Exp60;WW_R2;Sorghum;Exp60_18_IS2730;Exp60_18_IS2730;2;Exp60_18_IS2730_WW_R2;;39370.7;56108.2;63749.5;45624;80111.6;101275;64098.2;4.858;75975.5;91934.9;90907.2;84491.4;67404.8;82287.6;92481.3;119078;104912;135486
32:08:02;32:08:02;Exp60;WW_R2;Sorghum;Exp60_10_IS2221;Exp60_10_IS2221;2;Exp60_10_IS2221_WW_R2;;27334.5;51887.6;52861.7;29067.2;67559.7;106324;56936.5;10.833;79167.6;78179;95576.8;93729.9;55872.8;67228.2;78349.7;104845;113080;117157
32:09:01;32:09:01;Exp60;WW_R2;Sorghum;Exp60_132_IS17593;Exp60_132_IS17593;2;Exp60_132_IS17593_WW_R2;;65782.1;49983.4;62641.5;75708.6;103199;141372;90904.9;15.933;62580.7;132974;94145.8;100487;80419.1;103137;113764;144339;114493;116581
32:09:02;32:09:02;Exp60;WW_R2;Sorghum;Exp60_183_IS21854;Exp60_183_IS21854;2;Exp60_183_IS21854_WW_R2;;904.876;54835.8;63610;1215.56;88739.6;104070;58235.1;0;103898;172778;80046.7;73930.7;68060;85680.5;120017;126740;137405;98273.9
32:10:01;32:10:01;Exp60;WW_R2;Sorghum;Exp60_99_IS13827;Exp60_99_IS13827;2;Exp60_99_IS13827_WW_R2;;54621.9;65811.2;76787.6;76128.9;68606;101044;80437.2;0;108836;84324.5;4254.26;99817.4;85010.3;93426.8;77880.9;102858;142688;130396
32:10:02;32:10:02;Exp60;WW_R2;Sorghum;Exp60_102_IS13989;Exp60_102_IS13989;2;Exp60_102_IS13989_WW_R2;;38409;40400.1;48051.1;54504.6;15709.4;35332.7;130491;18.62;88861.8;76390.1;80719.4;99128.8;132873;79198.4;107337;70878.8;123646;119692
32:11:01;32:11:01;Exp60;WW_R2;Sorghum;Exp60_145_IS19041;Exp60_145_IS19041;2;Exp60_145_IS19041_WW_R2;;9184.88;68424;85688;11701.1;55834.4;74788.1;79265.5;23.337;94316.6;79697.2;24334.9;99463.3;119693;105596;99406.9;70140.4;39471.7;122031
32:11:02;32:11:02;Exp60;WW_R2;Sorghum;Exp60_302_IS41724;Exp60_302_IS41724;2;Exp60_302_IS41724_WW_R2;;41726.7;70307.1;78624.8;54138.8;64718.1;46805.8;89192.1;0;111887;52658.3;33396.8;121201;136614;121363;134637;61808.9;62575.8;94876.6
32:12:01;32:12:01;Exp60;WW_R2;Sorghum;Exp60_127_IS16125;Exp60_127_IS16125;2;Exp60_127_IS16125_WW_R2;;21129.4;62875.1;71130.9;26887.2;39980.1;53225.1;105659;15.708;67711.6;97962.5;32995.3;128756;116396;95265.1;123874;75501.2;90252.8;98487.8
32:12:02;32:12:02;Exp60;WW_R2;Sorghum;Exp60_274_IS30503;Exp60_274_IS30503;2;Exp60_274_IS30503_WW_R2;;35316.3;67109.2;72808.6;40547.5;37860.4;90404.4;110183;39.744;66319.2;85482.3;6.027;101553;58519.9;127467;109923;65375;120781;95359.9
33:01:01;33:01:01;Exp60;WW_R2;Sorghum;Exp60_112_IS14446;Exp60_112_IS14446;2;Exp60_112_IS14446_WW_R2;;63891.7;54793;60763.2;71524.5;50516.9;64524.5;85283.9;89283.6;43979.8;74266.8;0;68314.9;28487.2;70827.4;69643.2;83588.7;69341.7;149420
33:01:02;33:01:02;Exp60;WW_R2;Sorghum;Exp60_227_IS25055;Exp60_227_IS25055;2;Exp60_227_IS25055_WW_R2;;63073;48190.3;58345.7;60751.8;73046;65209.1;76089.7;55936.3;92652.3;50495.9;60843.7;79490.8;84428.5;87048.5;70471.2;101119;113629;105252
33:02:01;33:02:01;Exp60;WW_R2;Sorghum;Exp60_164_IS20709;Exp60_164_IS20709;2;Exp60_164_IS20709_WW_R2;;3836.74;73342.4;79884.6;3121.64;68870.9;75280.9;60386.4;78676.2;75837.8;150520;75982.1;94358.7;83005.9;48330.6;70115.9;100111;99914.4;109757
33:02:02;33:02:02;Exp60;WW_R2;Sorghum;Exp60_195_IS22506;Exp60_195_IS22506;2;Exp60_195_IS22506_WW_R2;;10243.7;72725.8;91642.2;11057.7;131433;130641;88021;88105.6;131733;78534.5;33495.7;78036.4;89310.9;80785;123505;120573;141958;89123.9
33:03:01;33:03:01;Exp60;WW_R2;Sorghum;Exp60_84_IS10882;Exp60_84_IS10882;2;Exp60_84_IS10882_WW_R2;;38719.1;58933.7;68655;42193.7;80314.1;60587.3;127087;87067;77631.2;112026;73326.8;114165;107436;71544.4;81584.2;81973.9;118484;121741
33:03:02;33:03:02;Exp60;WW_R2;Sorghum;Exp60_196_IS22609;Exp60_196_IS22609;2;Exp60_196_IS22609_WW_R2;;37062.5;55384;56489.4;46604.8;115348;95883.6;111285;67880.8;61061.9;72970.5;59851.7;110423;71979.8;82583.6;82519.6;112511;129757;111299
33:04:01;33:04:01;Exp60;WW_R2;Sorghum;Exp60_59_IS6745;Exp60_59_IS6745;2;Exp60_59_IS6745_WW_R2;;61612.8;45059.6;43656.3;77648.8;62564.6;60732.8;49073;76280.6;85973.4;101842;101189;49780.2;80239.4;85431.5;29927.4;86173.5;99579.3;131667
33:04:02;33:04:02;Exp60;WW_R2;Sorghum;Exp60_247_IS27855;Exp60_247_IS27855;2;Exp60_247_IS27855_WW_R2;;44023.2;16102.7;14184;51949.7;70617.4;90865.7;73187.6;80711.8;79564.6;101609;40589.7;122577;46738.2;97850.5;24505.4;107746;98345.3;112894
33:05:01;33:05:01;Exp60;WW_R2;Sorghum;Exp60_9_IS2179;Exp60_9_IS2179;2;Exp60_9_IS2179_WW_R2;;16333.7;44026.9;45660.2;23065;81756.4;82994.8;41159.9;94647.8;82714.1;118706;91196.5;81223.8;100374;76744.1;90217;118492;45393.4;127452
33:05:02;33:05:02;Exp60;WW_R2;Sorghum;Exp60_73_IS9468;Exp60_73_IS9468;2;Exp60_73_IS9468_WW_R2;;42192.9;52553.5;52738.2;47277.5;89629.3;81521.5;69681.3;117762;97686.4;64451.5;81741.4;97308.1;115830;79454.8;84644.7;97705.9;38172.3;87380
33:06:01;33:06:01;Exp60;WW_R2;Sorghum;Exp60_298_IS33261;Exp60_298_IS33261;2;Exp60_298_IS33261_WW_R2;;27614.3;50744.1;53732.7;36608.8;94963.4;82459.1;57975.6;101539;75635.5;98489.2;110060;99167.1;93177.6;99468.7;111299;113527;0;115186
33:06:02;33:06:02;Exp60;WW_R2;Sorghum;Exp60_150_IS19466;Exp60_150_IS19466;2;Exp60_150_IS19466_WW_R2;;11932.8;68893.9;72316.1;16008.1;61261.8;72624.8;79933;55882.6;115156;75196.3;103510;98534.7;94522.3;118240;109543;116893;6.036;93028.5
33:07:01;33:07:01;Exp60;WW_R2;Sorghum;Exp60_23_IS2848;Exp60_23_IS2848;2;Exp60_23_IS2848_WW_R2;;52715.1;53391.3;54870.9;68230.4;110527;105550;69374.9;72239;81771.6;101426;67883.4;92504.9;84830.4;81948;6718.13;139995;0;133575
33:07:02;33:07:02;Exp60;WW_R2;Sorghum;Exp60_282_IS31299;Exp60_282_IS31299;2;Exp60_282_IS31299_WW_R2;;47025.7;109134;95204.2;63205.7;70072.2;59151.1;60590.5;43833.8;59381.2;118393;100420;103073;83860.6;84332.9;105489;99959.7;40.093;113802
33:08:01;33:08:01;Exp60;WW_R2;Sorghum;Exp60_189_IS22287;Exp60_189_IS22287;2;Exp60_189_IS22287_WW_R2;;47223.9;21577.7;27187.6;64367.7;57979;71064.2;97550.6;63284.3;76820.9;77810.5;97052.2;95319.8;97635.4;92832.8;89347.1;81821;0;125385
33:08:02;33:08:02;Exp60;WW_R2;Sorghum;Exp60_29_IS3443;Exp60_29_IS3443;2;Exp60_29_IS3443_WW_R2;;43912.9;17838.7;11599.6;59492.7;32491;57926.4;66737.9;65340.7;72770.1;112440;82356.3;91040.5;112894;65184.6;127478;65913.6;26.273;114390
33:09:01;33:09:01;Exp60;WW_R3;Sorghum;Exp60_141_IS18879;Exp60_141_IS18879;3;Exp60_141_IS18879_WW_R3;;49400;59479.8;61188.4;61432.1;78895.8;96219;92957.2;69478.9;61133.4;74711.7;86372.5;107222;134109;100829;74996.1;112130;0;126914
33:09:02;33:09:02;Exp60;WW_R3;Sorghum;Exp60_290_IS32092;Exp60_290_IS32092;3;Exp60_290_IS32092_WW_R3;;53457.7;4623.39;4304.7;59868.9;5347.03;11827.5;86822.2;108829;74500.8;109776;76737.3;73811;87846.9;77474.3;78449.8;37680.6;0;110040
33:10:01;33:10:01;Exp60;WW_R3;Sorghum;Exp60_209_IS23601;Exp60_209_IS23601;3;Exp60_209_IS23601_WW_R3;;58638.5;72346.1;85162.5;75863.6;92209.4;109667;76942;127258;75509.4;88593.1;79034;81886.9;99107.1;76655.5;100175;120795;0;145446
33:10:02;33:10:02;Exp60;WW_R3;Sorghum;Exp60_182_IS21849;Exp60_182_IS21849;3;Exp60_182_IS21849_WW_R3;;39315.7;52084.8;70836.6;58887.5;63761.1;50229.1;90092.3;94062.3;115781;35769.4;102511;94406.9;67653.1;89851.6;72898.4;89424.1;0;142355
33:11:01;33:11:01;Exp60;WW_R3;Sorghum;Exp60_245_IS27599;Exp60_245_IS27599;3;Exp60_245_IS27599_WW_R3;;64011.6;78049.1;71371.6;77549.5;18244.5;43244.9;58733;110394;94720.8;82285.9;61397.2;95015.4;82055.8;63599.9;92384.9;44717.8;0;101878
33:11:02;33:11:02;Exp60;WW_R3;Sorghum;Exp60_277_IS30898;Exp60_277_IS30898;3;Exp60_277_IS30898_WW_R3;;71230.5;43779.2;41054.9;81239;66396.7;65188;44416.9;109205;100317;39541.4;102670;113196;92465.6;87639.1;106175;109053;13.94;124382
33:12:01;33:12:01;Exp60;WW_R3;Sorghum;Exp60_142_IS18919;Exp60_142_IS18919;3;Exp60_142_IS18919_WW_R3;;65355.6;69914.1;69781.1;71165.7;34493.8;44535.6;94851.6;71964.1;116612;78336.6;112428;83944.2;114007;91107.5;112318;100363;0;154925
33:12:02;33:12:02;Exp60;WW_R3;Sorghum;Exp60_263_IS29876;Exp60_263_IS29876;3;Exp60_263_IS29876_WW_R3;;65471.5;54252.6;54167.5;80421.4;51669.3;70345;60809.6;75248.2;89475.4;101539;86470.2;93104.2;31990.9;75602.7;114400;114548;733.242;109471
34:01:01;34:01:01;Exp60;WW_R3;Sorghum;Exp60_88_IS11026;Exp60_88_IS11026;3;Exp60_88_IS11026_WW_R3;;62659.4;35852.8;39594.8;57163.8;80887.2;72361.3;77099.2;54945.7;75400.4;62045;97844.5;57837.1;104202;77300;47494.2;100273;106391;108096
34:01:02;34:01:02;Exp60;WW_R3;Sorghum;Exp60_311_SSM1370;Exp60_311_SSM1370;3;Exp60_311_SSM1370_WW_R3;;49498.5;68374.4;89272;52530.5;87481.1;52823.8;124870;79498.7;84831.8;79202.5;49147;59889.3;75934.9;27143.6;115749;77682.9;96953.7;128881
34:02:01;34:02:01;Exp60;WW_R3;Sorghum;Exp60_315_SSM215;Exp60_315_SSM215;3;Exp60_315_SSM215_WW_R3;;78504;62635.5;71507.3;83564.2;11818;37283;60166.7;96738.3;21668.5;82553.4;108745;44004.6;102086;100020;99939.3;39424.6;43996.4;128338
34:02:02;34:02:02;Exp60;WW_R3;Sorghum;Exp60_202_IS23053;Exp60_202_IS23053;3;Exp60_202_IS23053_WW_R3;;77338;48534.4;50473.5;94644.4;22830.4;38123.2;54922.6;85938.1;83154.2;103001;59438.6;90809.2;109354;83657.2;114555;72226;124094;114804
34:03:01;34:03:01;Exp60;WW_R3;Sorghum;Exp60_237_IS26788;Exp60_237_IS26788;3;Exp60_237_IS26788_WW_R3;;57508.3;39175.4;44061.9;77758.8;53503;62824.5;96767.4;97649.5;48190.9;102481;107437;69515.9;126445;100493;101072;124162;84657.7;164649
34:03:02;34:03:02;Exp60;WW_R3;Sorghum;Exp60_104_IS14216;Exp60_104_IS14216;3;Exp60_104_IS14216_WW_R3;;54437.7;87536.4;100104;68306.3;56678.3;38195.6;60787.4;56201.5;59214.7;126984;68911.1;95137.2;114675;84132;80396.6;100434;108722;111859
34:04:01;34:04:01;Exp60;WW_R3;Sorghum;Exp60_257_IS29569;Exp60_257_IS29569;3;Exp60_257_IS29569_WW_R3;;39422.8;54446.7;60400;46982.7;91431.1;76552.3;52679.9;97752.7;84911.8;97391.4;96202;84204.9;151300;82874.4;89752.2;120944;108317;33646.2
34:04:02;34:04:02;Exp60;WW_R3;Sorghum;Exp60_317_SSM275;Exp60_317_SSM275;3;Exp60_317_SSM275_WW_R3;;14348.6;52988.8;52617.1;20571.3;65845.7;59782.9;105808;81722.2;51769.6;129694;73431.4;87898.3;117274;80448.8;82151.6;120450;103158;121190
34:05:01;34:05:01;Exp60;WW_R3;Sorghum;Exp60_265_IS29966;Exp60_265_IS29966;3;Exp60_265_IS29966_WW_R3;;41203.1;54452.9;60547;45676;34815.3;42615.9;72491.9;36201.7;60737.9;121177;120920;105519;112043;100858;91265.9;72810.9;96079.4;115028
34:05:02;34:05:02;Exp60;WW_R3;Sorghum;Exp60_179_IS21425;Exp60_179_IS21425;3;Exp60_179_IS21425_WW_R3;;53965;52336.2;60779.4;56530.8;62329.5;50799.4;109375;53324;50239.3;99531.8;105888;77046.5;115760;72635.7;95083.6;109876;69704;131282
34:06:01;34:06:01;Exp60;WW_R3;Sorghum;Exp60_20_IS2807;Exp60_20_IS2807;3;Exp60_20_IS2807_WW_R3;;46252.2;37902.6;36979.4;56758;46157.7;46246.4;70064.7;0;62782.2;87683.3;99160.4;15655.4;53871.4;44985.3;128480;98344.6;106066;119337
34:06:02;34:06:02;Exp60;WW_R3;Sorghum;Exp60_35_IS3780;Exp60_35_IS3780;3;Exp60_35_IS3780_WW_R3;;58433.6;109254;120482;69441.1;24548.2;40614.4;44784.2;11.352;60718.4;113747;59243.6;87876.6;86396.6;49467.4;97579.8;80646.4;108452;114804
34:07:01;34:07:01;Exp60;WW_R3;Sorghum;Exp60_191_IS22294;Exp60_191_IS22294;3;Exp60_191_IS22294_WW_R3;;38784.2;38000.2;41630.6;59478.2;83071.9;98284;87560.1;0;78781.2;91629.5;99363.4;30291.2;38399.8;78536.5;127043;145878;126429;139135
34:07:02;34:07:02;Exp60;WW_R3;Sorghum;Exp60_291_IS32234;Exp60_291_IS32234;3;Exp60_291_IS32234_WW_R3;;95668.4;58495;61980.5;101324;58750.1;57540.8;88678.8;57.337;73130;13092.9;54557.1;111807;102183;66434.2;111592;95467.7;107094;107555
34:08:01;34:08:01;Exp60;WW_R3;Sorghum;Exp60_278_IS31123;Exp60_278_IS31123;3;Exp60_278_IS31123_WW_R3;;21203.7;56556;66722.1;27938.9;79600.8;59312.8;129925;0;79600.3;157853;100612;77320.4;95135.9;47974.8;106084;107116;105969;148646
34:08:02;34:08:02;Exp60;WW_R3;Sorghum;Exp60_297_IS33209;Exp60_297_IS33209;3;Exp60_297_IS33209_WW_R3;;10189.4;50569.8;59207.8;14991.1;72312.9;81222.8;93961.4;33.344;73455.6;66087.3;83625.2;96394.4;103360;62800.7;120206;114347;106054;116446
34:09:01;34:09:01;Exp60;WW_R3;Sorghum;Exp60_143_IS18922;Exp60_143_IS18922;3;Exp60_143_IS18922_WW_R3;;51459.1;53095.9;57337.7;67605.2;73673.4;82984.8;13935.9;0;68252.1;87625.9;117805;101658;140082;70047;87657.7;120467;96622;131031
34:09:02;34:09:02;Exp60;WW_R3;Sorghum;Exp60_145_IS19041;Exp60_145_IS19041;3;Exp60_145_IS19041_WW_R3;;3972.99;59203.4;59152.5;6701.23;102288;77091.2;91946.6;0;78077.7;147295;65666.2;71728.2;113861;72928.2;99396.7;117133;83890.7;106590
34:10:01;34:10:01;Exp60;WW_R3;Sorghum;Exp60_248_IS28389;Exp60_248_IS28389;3;Exp60_248_IS28389_WW_R3;;56589.7;48384.3;58546.5;81535.9;111552;82811.9;71143.4;0;76537.9;101948;97868.9;94008.7;14492.8;76411.5;94518.9;112163;144862;91720.1
34:10:02;34:10:02;Exp60;WW_R3;Sorghum;Exp60_53_IS5972;Exp60_53_IS5972;3;Exp60_53_IS5972_WW_R3;;54024.5;20503.4;21692.1;68180.9;81791.6;80647;105454;7.69;94119.9;98676.1;89774.7;114002;97435.4;52776.7;101135;95566.4;121170;108420
34:11:01;34:11:01;Exp60;WW_R3;Sorghum;Exp60_122_IS15466;Exp60_122_IS15466;3;Exp60_122_IS15466_WW_R3;;58897;69038.9;79101.4;75783.5;98578.5;111822;25124.1;19.483;55476.2;117861;104178;154699;100165;77318.2;113932;113895;100615;140988
34:11:02;34:11:02;Exp60;WW_R3;Sorghum;Exp60_45_IS4776;Exp60_45_IS4776;3;Exp60_45_IS4776_WW_R3;;34834.5;13786.3;14845.3;44188.3;98403.5;58141.9;79100.2;32.676;62102.6;108077;92534.1;73556.2;99519.9;87042.3;41332.1;127814;102388;120349
34:12:01;34:12:01;Exp60;WW_R3;Sorghum;Exp60_283_Phule Suchitra;Exp60_283_Phule Suchitra;3;Exp60_283_Phule Suchitra_WW_R3;;60511.1;63141.5;69576.7;81242.5;92631.8;80351.9;78708;1.312;60602;133269;90454.2;126578;109027;64774.6;96116.8;98565.3;109056;124788
34:12:02;34:12:02;Exp60;WW_R3;Sorghum;Exp60_318_SSM276;Exp60_318_SSM276;3;Exp60_318_SSM276_WW_R3;;45927.5;72185.2;76974.7;60292.7;95207.3;118157;84545.3;31.462;79910.1;112309;74130;89489.6;91585.9;82309.4;84345;117168;90012.9;127722
35:01:01;35:01:01;Exp60;WW_R3;Sorghum;Exp60_138_IS18868;Exp60_138_IS18868;3;Exp60_138_IS18868_WW_R3;;31951.8;55050.8;61710.3;43962.2;86091.5;56713.5;63269.3;67004.1;70515.3;85031.6;91071.8;45137.9;108047;69899.8;83951.3;78704.4;66105.8;88668
35:01:02;35:01:02;Exp60;WW_R3;Sorghum;Exp60_125_IS15752;Exp60_125_IS15752;3;Exp60_125_IS15752_WW_R3;;66135.7;57164.1;70498;85387.8;67610.2;32872;75379.6;77914.8;46830.5;69585.6;70290.2;52796.3;82937.9;104738;66549.6;93350.3;100955;61696.9
35:02:01;35:02:01;Exp60;WW_R3;Sorghum;Exp60_230_IS25442;Exp60_230_IS25442;3;Exp60_230_IS25442_WW_R3;;53319.4;81640.3;94928.7;72588.8;120765;73489.4;54259.8;27088.6;84370.1;114111;99878.4;70296.4;35175.5;111311;98759.8;94765.3;78306.8;37548.2
35:02:02;35:02:02;Exp60;WW_R3;Sorghum;Exp60_10_IS2221;Exp60_10_IS2221;3;Exp60_10_IS2221_WW_R3;;40755.7;68001.3;74339.7;52677.3;107615;84982.4;38272.5;85240.8;86544.5;93531.7;91716.1;133925;71677.4;87750.7;128717;109308;111525;112559
35:03:01;35:03:01;Exp60;WW_R3;Sorghum;Exp60_244_IS27587;Exp60_244_IS27587;3;Exp60_244_IS27587_WW_R3;;33647.4;49087;66909.3;50466;104655;123131;68639.3;50452.8;50081.8;67923.2;54232.2;106656;77972.3;82573.9;116713;136620;110720;105956
35:03:02;35:03:02;Exp60;WW_R3;Sorghum;Exp60_199_IS22986;Exp60_199_IS22986;3;Exp60_199_IS22986_WW_R3;;79148.4;56606;72205;104060;91813.1;72759.3;44426.7;57374.1;67989.3;12465.4;78688.5;115483;89018.1;89131.4;108394;105492;90705.4;121887
35:04:01;35:04:01;Exp60;WW_R3;Sorghum;Exp60_241_IS27164;Exp60_241_IS27164;3;Exp60_241_IS27164_WW_R3;;47922.3;55171.6;58396.5;66185.1;60951.3;68956.5;37006.2;71518.2;61201.1;75651.3;67022;136575;94685.4;83886.5;123073;109052;125788;112536
35:04:02;35:04:02;Exp60;WW_R3;Sorghum;Exp60_193_IS22330;Exp60_193_IS22330;3;Exp60_193_IS22330_WW_R3;;46381.6;11123;8366.1;53422;32291.4;48734.7;93134.7;44213.8;114374;73981.2;85258.4;72703.8;122475;97617.7;91974.7;77443.1;116580;95005.3
