"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,20.8300340017168,0.000306128213808758,0.00105093148292832,-6.61480465869414e-05,-0.000495509463657979,-7.0079106846646,0.826099192615481,0.478616827755413,0.00454272672329968,0.579369683488109,0.844741714324757,0.0087577661675718,1.02256692885784,-0.0186425217092763,0.93479222161083
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,6.01131134173954,0,0,-0.0025028276341651,-2.67803702068559e-05,6.52691678680642,0.966951552553972,0.0528489031684706,0.000451590355156626,0.0546551717393522,0.152170818722088,0.00201970924488921,0.157371709389333,0.814780733831884,0.0987849231676295
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,291.110095172055,0.00464154143219571,0.00503329927942038,0.000422130943956955,-0.000527874664132289,-7.89642712185727,3.25010109872105,1.56618400814087,0.00828006756902994,0.481887781508451,2.9190628305377,0.0247079243913203,0.898145239754659,0.331038268183352,0.837856902760923
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,421.305719630716,0,0,-0.00121508440375374,-0.000415613545000195,6.40116230843778,0.065410873702319,-0.160135101816505,0.00103146223752455,-2.44814191819651,-0.18630247696088,0.00445445395301484,-2.84818817447282,0.251713350663199,-0.359512841854523
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,0.154736956866958,0.00129363906048276,0.00147939825859996,0.000279872758775837,0.0036316357403023,6.52855497524227,2.41777667784058,-0.0142711555805533,0.0036949645480445,-0.00590259460741407,0.294011597213132,0.0104282021127698,0.121604116669587,2.12376508062745,0.0100765831046811
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,232.153665964139,0.000708888420728768,0.000261417549671491,4.65720404327824e-05,-0.000164811257175466,6.00244648453392,1.41409414548424,0.0499911198732247,0.00277609964032351,0.0353520450055367,0.463899559022403,0.00775060664349933,0.328054225034322,0.950194586461834,0.157650283588813
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,0.0116721573357922,5.12895742281942e-05,1.90105130287496e-05,4.06036494892674e-05,-5.09451407437497e-05,-7.51741224513125,0.13823783355969,0.0369549037847007,0.000178510317551794,0.267328435588828,0.0852986050734853,0.000270146790831279,0.617042403494076,0.0529392284862048,0.666948152733425
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,26.7759590452259,4.41978523212886e-05,5.8271054257459e-06,3.18602887189108e-05,-5.5664657296919e-05,-4.72958950840707,0.0575624543132697,0.00980648184312569,0.000103470578289109,0.170362469080215,0.0369260171081631,0.00028492857840624,0.641494834587875,0.0206364372051066,0.507323386586432
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,9.4373947593412,3.76266014282235e-06,1.15543295274111e-05,2.42397324339093e-06,9.25211252987173e-07,4.10309340209169,0.0219182824808008,0.00050266444846103,5.21233344577094e-05,0.0229335692201857,0.00829205473698467,0.000212047886345049,0.378316811285193,0.0136262277438161,0.193210700248946
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,19.9889678292506,2.29920308117425e-05,0,1.65745271138969e-05,-5.80948786253357e-06,-0.480287951746119,0.0320336081191055,0.00360696954468516,7.45332222085548e-05,0.112599540185231,0.0121554608751902,0.000199190535841945,0.379459623467781,0.0198781472439153,0.217748231016991
