"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,20.8300340017168,2.22752386443584e-05,6.45994188817793e-05,6.19893266855136e-06,-2.37327753804642e-05,-7.41978904198498,0.0622412996717665,0.0276858704709314,0.000176740069262066,0.444815108568341,0.0511298459903708,0.000351352086685192,0.821477801074324,0.0111114536813957,0.861937766452887
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,6.01131134173954,0.00112619301378181,0.000768321793207309,-0.000407447235799197,0.00246897386735321,7.25470550100338,0.98354006479632,0.00525947557786684,0.000299574740780857,0.00534749499905326,0.013011322250778,0.00292228440501542,0.0132290719173423,0.970528742545542,-0.0194658671645558
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,291.110095172055,0.000563122694721021,0,0.00141991591447484,-0.000756435576158995,1.94253282827304,2.92258289227202,0.186926240975219,0.00460132233042653,0.0639592606490288,1.00568064708542,0.0129324218121412,0.344106800099553,1.9169022451866,0.240736524456644
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,421.305719630716,0.00112935597341226,0.000593545925934737,0.00199033178395926,-0.0022908816611926,-1.74240243169395,4.79527691396276,0.811112909588977,0.0115729914559155,0.169148294069775,2.67888997485567,0.0192200473746831,0.558651778181016,2.11638693910709,0.470618836755244
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,0.154736956866958,0.000559870045295156,0.00073872617384872,0.00100568978881219,0.000512952247917053,-3.90518226383546,1.7599181294966,0.474928398079808,0.01235397670546,0.269858233812077,1.01343913467507,0.0178291514123522,0.575844476904701,0.746478994821532,0.331097339222972
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,232.153665964139,0.00053262299298266,0.000489532082516159,-4.68961117737387e-05,0.00122137197913255,0.812853505334444,0.788527031325717,0.246031468872481,0.00943871475065564,0.312013994572689,0.319221000882161,0.0118081369884001,0.404832032638715,0.469306030443556,0.152199859889329
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,0.0116721573357922,0,0,-5.07910979290514e-05,1.38071262917309e-05,-1.50943591946756,0.227674339299703,0.0611045652827933,0.000864025759588143,0.268385824554243,0.116979936951972,0.00127374699937574,0.51380378356115,0.11069440234773,0.437731528857523
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,26.7759590452259,2.74844821624347e-05,3.5861955672314e-05,3.79897763849067e-05,5.12412635845886e-06,-3.53141309798678,0.183565304793857,0.0526932499950385,0.000979622227727065,0.287054517487456,0.101688593949446,0.001475454916358,0.553964127718152,0.0818767108444114,0.396004088883701
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,9.4373947593412,8.5949008265453e-05,0.000157782357123885,-7.28034605833618e-05,7.91139094913232e-06,-5.03740834593765,0.0891665393979985,0.0524128778209301,0.000514379627902631,0.587808814548506,0.0776309228016442,0.00107562896875327,0.870628414265753,0.0115356165963542,0.743610066005103
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,19.9889678292506,6.81865011530655e-05,0.000109417103674401,-1.46931747216757e-05,4.6151241458362e-05,-5.12590012231584,0.0938028881675033,0.0509244380858645,0.000673628328690362,0.542887741312708,0.0739680761851944,0.00132919628899433,0.788547960837944,0.0198348119823089,0.563894823719705
"23","131:09:01","131:09:01","WW_R1","Exp60_260_IS29691","Exp60_260_IS29691",1,0.781816578890859,9.73234917041363e-05,9.73234917041363e-05,0.000160549415748636,0.000145735767521656,-0.673641327142403,0.0752480461004199,0.00111002201329522,0.00140836268964176,0.0147515061296592,0.0281955783854063,0.00210050484049491,0.374701800865085,0.0470524677150136,-0.184134652449334
"24","131:09:02","131:09:02","WW_R1","Exp60_77_IS9713","Exp60_77_IS9713",1,15.9625052013544,0.000283640916424231,0.000746181244069364,9.24741402198025e-06,-0.00090652961420763,2.30628203627384,0.886986379260723,0.023372141540157,0.00326554584169495,0.0263500568741958,0.386792295356221,0.0115639320047346,0.436074673072885,0.500194083904501,0.332844934808176
