"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,20.8300340017168,1.5474883511084e-05,2.69923083190965e-05,3.78598346751055e-05,-1.34499659598532e-05,-8.81429403623236,0.0306189714592207,0.0161777300121929,5.76936181310685e-05,0.528356415686231,0.0301936264705666,0.000185656157759793,0.986108449487907,0.000425344988654104,0.811598090166573
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,6.01131134173954,0.000410408717565763,0.000621967290968261,-0.000224012843867345,-0.000183022691187232,4.90791884830272,0.766469898049988,-0.0356282977153537,0.00109533089811523,-0.0464836229133034,0.209902086121778,0.00937432121374675,0.273855616059808,0.55656781192821,0.129355408944144
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,291.110095172055,0.000382007800180817,0.000189670443636755,0.00017807635682702,0.000458879908174409,6.89981795792096,0.52866124299232,0.000364562147678129,0.00068120880719366,0.000689594995870399,0.11285299388691,0.00260428962345723,0.21346939156754,0.41580824910541,0.0973016602303875
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,421.305719630716,0.000235345922588991,0.000124725007573163,0.000749090442402192,-0.000141068439000548,-5.44946515876718,0.777047580346119,0.160897061974473,0.00102224144954787,0.207062046191309,0.457333546281146,0.0018940918822298,0.58855282205169,0.319714034064973,0.543257508831385
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,0.154736956866958,0,0,-0.00432318974469895,0.000168662473182645,6.56185087409262,1.33419294685657,0.000787359271231892,0.000644589020667371,0.000590138984834955,0.0470981941377149,0.0021550751107168,0.0353008867635531,1.28709475271885,0.0197212245091027
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,232.153665964139,0,0,-0.000353797847573134,0.000370455014789751,8.25869385160068,0.545573874232622,0.0206933399661998,0.00168236679467719,0.0379294921247943,0.127408694332842,0.00264711295517578,0.233531516720901,0.41816517989978,0.10001488762346
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,0.0116721573357922,2.09435703042279e-05,2.31080927695599e-05,3.22237113693788e-05,-1.54564716623804e-06,4.82150609580885,0.0698996555208236,0.000723323291423249,0.00015593511426857,0.0103480236924453,0.0212655852304119,0.000443976720000206,0.304230186428841,0.0486340702904117,0.199820162034621
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,26.7759590452259,9.94541694900229e-06,3.1713704712622e-06,2.14642781712313e-06,-4.98434696857197e-06,-3.8798192775575,0.00226483653266464,0.000304640534828349,2.59709298050462e-05,0.134508840013248,0.00291973955454626,6.30013586146677e-05,1.28916127607281,-0.00065490302188162,0.477463425212042
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,9.4373947593412,1.59270661513679e-05,0,-3.73142955744592e-07,3.80341786273583e-05,5.82432947742196,0.0262984068547813,-0.000770750259439741,2.78013066826739e-05,-0.0293078688642924,0.00114326073196771,0.000128208065825862,0.0434726232003616,0.0251551461228136,-0.0264792443191848
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,19.9889678292506,2.17487274280059e-05,0,4.79083797586439e-05,2.55161936183758e-05,2.35420961110127,0.0451687377295767,-0.00134166991057061,0.000126071530094602,-0.029703506850316,0.00707137821527485,0.000370158995444852,0.156554700678396,0.0380973595143019,-0.0052258409836322
