"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,20.8300340017168,3.22995245685596e-05,5.19725983453792e-05,2.19120832750885e-05,-9.17713944983633e-06,-8.24742239658466,0.060064316727886,0.0305207348047231,0.000139663103895779,0.508134221238102,0.0523718121172214,0.000481633666177341,0.871928875083778,0.00769250461066461,0.748504494857957
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,6.01131134173954,0,0,-0.0116988167939068,0.000390477588682019,5.89560017068087,1.92666109171973,0.138787802525366,0.00241321690578727,0.0720354000617123,0.0925322657182952,0.00984540932763915,0.0480272665057565,1.83412882600143,0.0398890560333002
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,291.110095172055,0.000709778728689928,0,-3.7036903507093e-05,0.000405540291769354,3.5529244372396,1.54424228778786,0.101781630028621,0.00249004248121999,0.0659104020356965,0.401899952534166,0.00597785403908818,0.260257056624121,1.14234233525369,0.143624042192355
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,421.305719630716,4.70101935739926e-05,0,-0.000362089624036606,-0.000113990352885426,7.05052938455373,-0.547945046610763,-1.25944525258777,0.00852156203474737,2.29848825238569,-1.66766539166615,0.0286694826117006,3.04349022220614,1.11972034505538,-0.66272279052213
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,0.154736956866958,0.000330458542235826,0,-0.00109497353298076,1.41842440201903e-05,8.04550554603056,0.259880632892459,-0.425562233342072,0.00701593048964006,-1.63752961736927,-0.522827076289937,0.0139831172313246,-2.01179699491607,0.782707709182396,-0.362939877093847
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,232.153665964139,0,0,-0.0234444887683582,0.00051233484704533,5.34678758945792,11.3928148494588,0.760369402734672,0.0106776346148098,0.0667411357756585,1.05830967896535,0.0165416592016344,0.0928927304577075,10.3345051704935,0.0644354703943383
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,0.0116721573357922,2.81916594569222e-05,0,7.72208494765917e-05,0.000172426675471573,4.97609312657903,0.241122814866259,0.00919918232462307,0.000621943019311709,0.0381514388413451,0.0543789324632548,0.00136910262927053,0.225523795802635,0.186743882403005,0.0596905107158129
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,26.7759590452259,0.000132322858887022,-3.35975359272836e-06,5.3005454919328e-05,7.85828075733792e-05,0.723252677370695,0.106892698394187,0.0202151831748268,0.000128164253739402,0.189116595225986,0.0468731531409854,0.000289742130357573,0.438506594418,0.0600195452532016,0.405825562295852
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,9.4373947593412,0,0,-0.000172556100196042,4.90222588541863e-05,8.71709406186176,0.0716164908446144,-0.00167326546560466,8.36148378804503e-05,-0.0233642481762353,0.00133982511250818,0.00024705089832721,0.0187083323506479,0.0702766657321062,-0.0124012651281505
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,19.9889678292506,1.90790928017568e-05,4.61110367232735e-05,4.87689023122011e-05,3.80944113295187e-05,-6.15096489629369,0.0875433043668618,0.0299796344411261,0.000363648938067908,0.342454910263525,0.0589974492550378,0.000624706550412572,0.673923033654307,0.0285458551118239,0.542198050144085
