"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-10-02","2023-10-03","2023-10-04","2023-10-05","2023-10-06","2023-10-07","2023-10-08","2023-10-09"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,6.16323005914013,0.000483045891387013,11.3642115767834,5.25581467972581,43.9952629349382,12.6108284158225,6.79108922464839,23.3234974813358
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,821.578719230762,0.00048304589063388,2900.31028497571,1635.80914198998,611.926764300651,2417.72329762212,5253.56859417052,125.345381173096
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,134.080817624156,0.000497613349610308,171.996065538609,87.6601722690125,216.682120673956,192.883591782836,176.311692454558,109750.48167017
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,216.930661733191,5.85531104156761e-12,324.764042015966,203.117114539455,67.3629973743898,319.211600696227,158.620756848949,107599.27651315
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,195.752413717404,0.000483045891387013,256.08460320935,135.220737262625,145.083878578613,117.600687323873,333.061614008862,108902.962967669
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,100.791161980269,0.000358568582728428,248.095040455785,85.5557635969496,106.025509345784,101.609538031857,269.536350589391,110679.015263503
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,33.4152996235043,0.000436435780412047,24.714230119508,27.4493172137304,2.19479522094994,10.0889114323835,22.573518343193,127444.129684312
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,31.6719802559502,0.000300792602956496,6.56279772585436,0.426356378991505,2.60300597935899,14.2932796396461,58.6853732973355,2.8222430289185
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,356.453195351354,0.000483045890884924,1.02335924660912,0.543402104908089,5.31511709094506,50.0746225052928,460.294941396015,268.180904321796
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,3.604334361637,0.000300792604799489,35.5463345802389,1.07368973970346,1.67079836918702,1.1425524891543,1.91701740062005,260.136720555612
"23","131:09:01","131:09:01","WW_R1","Exp60_260_IS29691","Exp60_260_IS29691",1,1.3930738537142,0.000358568581858784,186.157653519896,184.318622337139,0.530289790497171,99.150854908305,33.3184788925632,7.8075089314255
"24","131:09:02","131:09:02","WW_R1","Exp60_77_IS9713","Exp60_77_IS9713",1,5.65549774661059,0.000358568581568903,12.5092029906749,9.94744546173925,44.2257311833281,57.8738815792361,17.1455260303415,20.386016157206
"25","132:10:01","132:10:01","WW_R1","Exp60_121_IS15443","Exp60_121_IS15443",1,2750.04135401075,0.000483045891889102,0.870411851064874,6.22373099629878,0.269221098727001,70.8232113014344,4.31263095039253,115740.391324922
"26","132:10:02","132:10:02","WW_R1","Exp60_276_IS30748","Exp60_276_IS30748",1,2.39611540782541,0.000511766315078701,67.0043105557217,11.7649244180278,0.68094664499774,55.4866020422095,5.72020333471372,116008.807966401
"27","132:11:01","132:11:01","WW_R1","Exp60_139_IS18874","Exp60_139_IS18874",1,2750.04135401075,0.000300792603762805,430.016983856641,1043.8397283261,93500.9482878967,8308.34594594774,76.1785194539285,14117.7157875663
"28","132:11:02","132:11:02","WW_R1","Exp60_9_IS2179","Exp60_9_IS2179",1,2750.04135401075,0.000300792603762805,430.016983856641,1043.8397283261,93500.9482878967,8308.34594594774,76.1785194539285,14117.7157875663
"29","132:12:01","132:12:01","WW_R1","Exp60_82_IS10801","Exp60_82_IS10801",1,2750.04135401075,0.000300792603762805,430.016983856641,1043.8397283261,93500.9482878967,8308.34594594774,76.1785194539285,14117.7157875663
"30","132:12:02","132:12:02","WW_R1","Exp60_112_IS14446","Exp60_112_IS14446",1,2750.04135401075,0.000300792603762805,430.016983856641,1043.8397283261,93500.9482878967,8308.34594594774,76.1785194539285,14117.7157875663
"31","132:01:01","132:01:01","WW_R1","Exp60_31_IS3511","Exp60_31_IS3511",1,38.5310996839856,0.000511766315721867,10.7213394434585,1.14519700946075,4.07323990618452,13.8942445432836,1.1710343413286,111046.357657845
"36","132:03:02","132:03:02","WW_R1","Exp60_282_IS31299","Exp60_282_IS31299",1,21.1954799201995,0.000483045890884924,1.02953049863549,6.10639924099817,0.428639747728573,67.3656821810221,4.38462720357067,1525.43148013151
"37","132:04:01","132:04:01","WW_R1","Exp60_72_IS9303","Exp60_72_IS9303",1,1.44530026539207,0.000497613351768751,61.2424930531225,10.2196154687232,2.31283844885048,87.401510025637,9.68274992915084,398.448452994026
"38","132:04:02","132:04:02","WW_R1","Exp60_155_IS20064","Exp60_155_IS20064",1,3.61828359729826,0.000483045890884924,517.474715015296,1.54437299497561,4.57633004710002,38.3077229127738,746.772941977043,505.824798256696
"39","132:05:01","132:05:01","WW_R1","Exp60_26_IS3073","Exp60_26_IS3073",1,101.898692220215,0.00043643578278374,2.19865692228328,3.6816442722822,0.341800324612021,12.8288820542515,187.469996941734,5.83712213011753
"40","132:05:02","132:05:02","WW_R1","Exp60_118_R16","Exp60_118_R16",1,20.9284708676294,0.000358568582728428,32.8773112730901,4.87292997711865,4.09909516728714,1.51510882840311,12.368941171913,5.95411950229532
"41","132:06:01","132:06:01","WW_R1","Exp60_47_IS4963","Exp60_47_IS4963",1,95.8030120562375,0.00049761335030658,22.5011965022617,1.36282436942867,14.7515252722259,39.8798095054443,1.82319382246858,426.125200279049
"42","132:06:02","132:06:02","WW_R1","Exp60_86_IS10971","Exp60_86_IS10971",1,29.066967833738,0.000497613351768751,3.91583760485699,1.7298964708912,2.60854379190472,40.7407720723077,1.36226037648459,5.71037702032792
"43","132:07:01","132:07:01","WW_R1","Exp60_209_IS23601","Exp60_209_IS23601",1,2750.04135401075,0.000300792603762805,430.016983856641,1043.8397283261,93500.9482878967,8308.34594594774,76.1785194539285,97572.8429187362
"44","132:07:02","132:07:02","WW_R1","Exp60_27_IS3121","Exp60_27_IS3121",1,2750.04135401075,0.000300792603762805,0,0,0,0,0,3.5498289697228
"45","132:08:01","132:08:01","WW_R1","Exp60_142_IS18919","Exp60_142_IS18919",1,2750.04135401075,0.000300792603762805,430.016983856641,1043.8397283261,93500.9482878967,8308.34594594774,76.1785194539285,97840.5888475287
"46","132:08:02","132:08:02","WW_R1","Exp60_73_IS9468","Exp60_73_IS9468",1,2750.04135401075,0.000300792603762805,430.016983856641,1043.8397283261,93500.9482878967,8308.34594594774,76.1785194539285,98120.6731328145
"47","132:09:01","132:09:01","WW_R1","Exp60_116_IS14571","Exp60_116_IS14571",1,51.2773738741412,0.000436435780402124,9.03016749831488,11.9183104365472,0.508723645626516,133.9602606177,8.13768371162657,861.060753819988
"49","133:10:01","133:10:01","WW_R1","Exp60_149_IS19455","Exp60_149_IS19455",1,2.8646511463821,0.000483045890884924,477.761288418837,1.81303977578176,4.91462587201634,23.711205468342,521.768091607755,520.747350372518
"52","133:11:02","133:11:02","WW_R1","Exp60_196_IS22609","Exp60_196_IS22609",1,66.7114025200357,0.000483045891889102,19.4001174441706,1.52059818273423,14.4821516258565,34.9101044521073,1.27213394023804,322.69088443306
"53","133:12:01","133:12:01","WW_R1","Exp60_214_IS23903","Exp60_214_IS23903",1,26.2362170164313,0.000358568584177833,9.49952137691582,2.43262916555979,3.96097793660598,30.0389975341588,2.88226572582696,150.35775258648
"54","133:12:02","133:12:02","WW_R1","Exp60_242_IS27390","Exp60_242_IS27390",1,307.067016145925,7.24122730797313e-12,11.4642386896545,2.27017282539055,5.5836058740885,28.5771512126141,249.089285651131,319.204575217839
"55","133:01:01","133:01:01","WW_R1","Exp60_199_IS22986","Exp60_199_IS22986",1,5.65969459044769,0.000511766315586464,77.3974443388826,1.91993771972401,11.2455414926052,3.38165921518125,2.65434953021854,106487.906538175
"56","133:01:02","133:01:02","WW_R1","Exp60_91_IS11758","Exp60_91_IS11758",1,1.77541075059712,0.000358568580409379,138.08720405611,102.080831738055,1.68256055859241,64.080301463976,19.8349112857666,91.7948109903932
"57","133:02:01","133:02:01","WW_R1","Exp60_160_IS20665","Exp60_160_IS20665",1,7.24952215174145,0.000483045889880747,15.3608972539894,14.2720307486516,36.7964699087775,66.9729749689439,26.418049223247,39.2522820507369
"58","133:02:02","133:02:02","WW_R1","Exp60_247_IS27855","Exp60_247_IS27855",1,23.9355936391215,0.00049761335253465,2.22557963557645,7.81700327887226,0.281291409649921,73.128748551865,4.30553669018037,488.233508825442
"59","133:03:01","133:03:01","WW_R1","Exp60_275_IS30619","Exp60_275_IS30619",1,0.361906328316372,0.000358568585337357,0.906598125910023,29.5813558122412,1.11395203153885,22.7976544010677,12.6553218054693,112046.343120551
"60","133:03:02","133:03:02","WW_R1","Exp60_226_IS24953","Exp60_226_IS24953",1,1.24609389694425,0.000358568583018309,323.180205073499,1.07757173664649,1.75265288307903,10.2298424323376,438.819347012932,232.413328187192
"61","133:04:01","133:04:01","WW_R1","Exp60_299_IS33353","Exp60_299_IS33353",1,75.6066007920817,0.000358568579829617,1.30545838327953,0.359221744755968,0.388824032913231,6.01333403283622,163.516844807238,1.76768856339119
"62","133:04:02","133:04:02","WW_R1","Exp60_169_IS20743","Exp60_169_IS20743",1,86.4822601544889,0.000483045890884924,33.6412392180853,11.1201668913067,3.03412856164245,1.3227759411452,6.96152203527316,75.1295859768165
"63","133:05:01","133:05:01","WW_R1","Exp60_262_IS29872","Exp60_262_IS29872",1,91.130522433748,0.000358568584177833,26.100028812063,0.953660788750874,12.2421920883709,51.9490769247459,0.00218217890407469,568.208322621369
"64","133:05:02","133:05:02","WW_R1","Exp60_206_IS23178","Exp60_206_IS23178",1,32.2878406642794,0.000511766317279005,2.82937608804773,0.665398036982854,0.502011914107074,29.7796402725408,1.32317385389105,318.161339545565
"65","133:06:01","133:06:01","WW_R1","Exp60_70_IS8882","Exp60_70_IS8882",1,27.7059138950863,0.000483045891387013,19.6784748788384,1.34395250412149,2.37899149801186,16.5815773131065,144.832692522557,2.33546977021942
"66","133:06:02","133:06:02","WW_R1","Exp60_107_IS14298","Exp60_107_IS14298",1,0.750547419270303,0.00049761335030658,767.646305730244,0.364011741045329,6.91200857445301,0.667604816095842,0.59095362802446,410.401832039563
"67","133:07:01","133:07:01","WW_R1","Exp60_110_IS14351","Exp60_110_IS14351",1,106.0032026695,0.000358568583018309,466.574141923177,177.72733200119,0.683675385936985,20.2146110288494,12.3713134383756,542.041297085553
"68","133:07:02","133:07:02","WW_R1","Exp60_13_IS2367","Exp60_13_IS2367",1,4.40840512138693,0.000511766314706342,9.05512130548933,5.54062634803728,0.507860249807507,51.7633633585611,10.6910394612465,18.2196882258627
"69","133:08:01","133:08:01","WW_R1","Exp60_161_IS20681","Exp60_161_IS20681",1,33.1598256285266,0,3.63313570454097,8.96340933621698,0.533225762961908,3.23874498033013,3.4279580205243,625.26125430019
"70","133:08:02","133:08:02","WW_R1","Exp60_264_IS29911","Exp60_264_IS29911",1,0.814598937253024,0.000497613352465023,0.934810492637431,31.6966631132417,3.57485470034421,32.0246226549258,7.22053806859217,2.2599526965136
"71","133:09:01","133:09:01","WW_R1","Exp60_45_IS4776","Exp60_45_IS4776",1,6.31071084970399,0.000483045891889102,452.472677275008,9.1754291452778,8.49953821294594,21.8817153066629,769.782718038945,481.431063350764
"72","133:09:02","133:09:02","WW_R1","Exp60_61_Phule Chitra","Exp60_61_Phule Chitra",1,832.603823241397,0.000511766313149205,42.2887872072173,221.945321596011,165.383798160909,407.477208520099,1230.48080029912,1890.12886575127
