"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-10-02","2023-10-03","2023-10-04","2023-10-05","2023-10-06","2023-10-07","2023-10-08","2023-10-09"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,NA,-736.610000000008,804.010000000002,1039.5885,-1761.946,959.660000000003,1006.2,951.599999999999
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,NA,13269.45,-11703.131,9400.661,-7867.537,17575.94,9289.6,-16133.35
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,NA,262.200000000004,1556.796,-1701.9785,182.029000000002,1266.625,897.599999999999,-506302.94
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,NA,137.25,1045.14399999999,-449.123999999989,1116.9575,13.8199999999997,-5594.85,-494500.19
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,NA,304.75,385.488499999999,-115.910499999998,115.522499999999,-1102.51499999999,-151,-500861.34
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,NA,598.399999999994,131.200000000004,665.941500000001,-51.2434999999969,344.540000000001,-339.599999999991,-508191.59
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,NA,50.5949999999998,-15.9675000000002,-73.0835000000002,258.0305,15.8350000000005,68.9849999999997,-586463.24
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,NA,376.149999999994,193.845999999998,-868.384499999993,-558.647499999999,325.489999999998,964.900000000001,-623.379999999997
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,NA,797.300000000003,451.761500000001,-753.970500000003,164.216,665.010000000002,476.450000000004,1680.85000000001
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,NA,687.450000000004,-1729.4175,55.5279999999912,452.172499999993,34.2350000000006,364,1587.2
"23","131:09:01","131:09:01","WW_R1","Exp60_260_IS29691","Exp60_260_IS29691",1,NA,-853.450000000004,-438.232499999998,853.522000000004,33.2074999999968,606.620000000003,-523.300000000003,575.87999999999
