"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,2836.8,5.21285714285706,1.90788034188027,0.00179802955656854,-0.526495098039067,-5.16049370243469,951.599999999999,632.924999999996,23.3234974813358,0.665116645649429,869.865000000005,18.983113875625,0.914107818411104,81.7349999999933,0.747102800525351
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,23622,279.257142857141,0,16.4879802955665,-0.690441176470652,-0.625748849629406,-16133.35,73.4950000000026,125.345381173096,-0.00455547050054717,142.264999999999,110.58507092958,-0.00881806940282083,-16275.615,0.00135534068742846
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,1469.3,30.9742857142871,30.9742857142871,1.33443349753698,-0.911715686276176,0.603221149093126,-506302.94,-506584.395,109750.48167017,1.00055590236154,-505861.025,71865.3260690603,0.999127172755505,-441.914999999979,-0.212474650127849
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,1224.39999999999,156.024285714285,18.4295149638801,-0.537044334975384,-0.911715686276176,0.599648116684836,-494500.19,-495198.195,107599.27651315,1.00141153636362,-494185.325,70451.4860732847,0.999363266169827,-314.864999999932,-0.212063630291083
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,1312.59999999999,144.597142857143,0,12.212118226601,-0.911715686276176,0.598152771286417,-500861.34,-502265.18,108902.962967669,1.00280285158363,-502631.275,71305.8478907696,1.00353378242369,1769.93500000011,-0.21242296165272
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,1490.39999999999,194.257142857142,2.06587301587295,2.09689655172416,-0.911715686276176,0.602389211609154,-508191.59,-510504.005,110679.015263503,1.00455028191238,-509252.675,72472.9146521343,1.00208796253397,1061.08500000002,-0.212228489913155
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,110.7,13.3194285714286,0,0.342591133004927,-0.911715686276176,0.603534561364256,-586463.24,-587306.091,127444.129684312,1.00143717618175,-586805.975,83446.2936510708,1.00058441003054,342.735000000102,-0.212200406608937
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,497.400000000009,1.53714285714086,1.81999999999825,-0.0791133004926139,9.80392158135906e-05,0.482242038906852,-623.379999999997,115.839999999997,2.8222430289185,-0.185825660111003,-749.130000000005,170.423010510802,1.20172286566782,125.750000000007,0.00328522990264671
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,1234.89999999999,176.737142857141,8.46736373748604,-0.227044334975417,-0.676053921568382,-0.604001258940649,1680.85000000001,1354.74,268.180904321796,0.805985067079152,1488.41500000001,175.752865362838,0.885513281970433,192.434999999998,0.238278831743699
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,1194.5,170.62857142857,7.71210678531701,-0.153817733990076,-0.64656862745088,-0.598783925194126,1587.2,1238.88,260.136720555612,0.780544354838709,1425.84499999999,170.009860290024,0.898339843749998,161.355000000003,0.230563975147066
