"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-09-23","2023-09-24","2023-09-25","2023-09-26","2023-09-27","2023-09-28","2023-09-29","2023-09-30"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,572.949999999997,103.839999999997,345.485000000001,-777.879999999997,-322.149999999994,461.637499999997,405.793499999992,-1086.3355
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,-683.845000000001,-152.610000000001,640.559999999998,53.2150000000038,1136.425,-392.337500000001,81.1065000000017,4.32949999999983
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,-3074.49999999999,101.554999999993,-51.0400000000009,463.290000000001,16.0499999999956,56.6375000000044,278.209000000003,-248.879000000001
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,-1033.15,-196.470000000001,1091.815,-106.220000000001,74.8999999999942,431.662499999999,402.631499999996,462.993499999997
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,-1411.6,332.479999999996,-4.42500000000291,906.304999999993,-1448.7,38.1875,351.129499999995,-101.406999999999
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,858.599999999999,671.684999999998,-263.415000000008,-83.4649999999965,-110.75,-93.9375,471.358999999997,-229.675999999992
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,-0.115000000000236,-78.9034999999999,-63.8425000000002,-17.3095000000003,1.32500000000027,38.5700000000002,13.1320000000001,-49.3805000000002
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,246.349999999999,-919.885000000002,323.824999999997,-827.32,546,41.875,0.782999999995809,21.3869999999952
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,470978.69,72.0049999999901,3.56500000000233,444.434999999998,108.299999999996,1.11249999999563,28.2875000000058,595.605000000003
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,-947.550000000003,493.370000000003,467.599999999999,745.824999999997,152.199999999997,26.6125000000029,36.0794999999998,611.141499999998
