"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-09-23","2023-09-24","2023-09-25","2023-09-26","2023-09-27","2023-09-28","2023-09-29","2023-09-30"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,3.2020000000002,1.60857142857151,1.41000000000058,8.35999999999934,11.3798000000002,1.13782857142921,2.0200285714286,0.765714285713536
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,176.134571428572,93.5314285714296,0,70.4379999999997,15.6885714285699,81.2742857142871,55.2885714285704,4.81142857142924
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,162.86,83.6685714285713,82.2828571428582,88.4428571428563,118.525714285714,109.874285714284,26.535714285716,47.960000000001
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,111.402857142857,38.5871428571425,102.571428571429,204.154285714287,148.022857142859,30.737142857143,102.333371428572,149.825714285713
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,121.991428571429,92.88542857143,0,54.6600000000014,54.2114285714276,32.2285714285714,60.959714285715,34.9785999999997
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,94.1857142857139,178.553142857141,90.102857142859,86.4142857142858,126.188571428571,76.1685714285721,0,62.3342857142852
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,11.7399999999999,7.91448571428573,8.00228571428582,0,3.52942857142857,7.1785714285714,0,0
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,3.7939999999994,1.56571428571395,25.5334285714298,41.9599999999989,16.6571428571424,1.52857142857143,28.7542857142856,49.2742857142859
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,66225.2497142857,55.7202857142838,7.98571428571387,50.8142857142853,8.74285714285548,-54.0971428571431,131.32,92.3101714285719
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,29.0285714285702,62.428571428571,33.3485714285713,49.465714285714,1.32571428571412,45.8942857142862,38.867885714285,58.0228571428585
"23","131:09:01","131:09:01","WW_R1","Exp60_260_IS29691","Exp60_260_IS29691",1,81.8714285714294,68.5199999999995,55.5371428571434,12.4714285714294,26.0742857142863,58.8857142857143,0,0
"24","131:09:02","131:09:02","WW_R1","Exp60_77_IS9713","Exp60_77_IS9713",1,52.1437142857143,8.26685714285621,45.1297142857137,19.0200000000003,133.431428571427,42.624628571428,22.1522285714284,7.65894285714271
