"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,2836.8,1.62399999999948,1.52886666666673,0.0177339901478191,5.26979166666666,-1.26635581021888,-736.610000000008,356.15400000001,0.000483045891387013,-0.483504160953565,-284.612500000003,33.4780387923202,0.386381531611029,-451.997500000005,-0.0343513370974722
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,23622,1804.42571428571,0,-43.2673399014779,3.34319362745096,0.999081968329238,13269.45,380.846000000001,0.00048304589063388,0.0287009634913279,-340.272499999999,232.506226351239,-0.0256433009657521,13609.7225,0.00376172190808652
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,1469.3,31.928571428571,0,-5.51295566502471,-1.31881617647046,1.11768025191631,262.200000000004,54.6924999999974,0.000497613349610308,0.208590770404258,265.577499999999,99.0291747063549,1.01288138825322,-3.37749999999505,0.00648428926769861
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,1224.39999999999,0,0,-4.60995073891624,4.32104411764728,1.10236827169608,137.25,-239,5.85531104156761e-12,-1.74134790528233,-98.0414999999921,113.022820865932,-0.714327868852401,235.291499999992,-0.0314611152716431
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,1312.59999999999,67.9600000000014,0,-1.20783251231523,4.51458333333322,0.184088801522397,304.75,176.15400000001,0.000483045891387013,0.578027891714551,186.024999999994,77.1750986158574,0.610418375717782,118.725000000006,0.0128957112501549
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,1490.39999999999,88.8657142857144,0,-0.876256157635483,3.40958578431366,0.359164949414817,598.399999999994,-273.923000000003,0.000358568582728428,-0.45775902406418,-281.478999999999,78.1048303340463,-0.470386029411768,879.878999999994,-0.0432414806779973
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,110.7,-0.877999999999909,0,-0.43418226600985,0.604536764705875,0.468697722012337,50.5949999999998,-22.6149999999998,0.000436435780412047,-0.446980926969066,-29.6235000000001,6.09097624704022,-0.585502520011864,80.2184999999999,-0.0249997290730838
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,497.400000000009,45.1,0,0.380541871921182,0.0228848039216388,0.312347443476362,376.149999999994,0.461999999999534,0.000300792602956496,0.00122823341751839,1.66900000000169,0.19445786097044,0.0044370596836414,374.480999999992,0.000351487901097216
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,1234.89999999999,61.5617142857148,0,-0.140098522167485,0.127723039215733,0.795657703364738,797.300000000003,-3.84600000000501,0.000483045890884924,-0.00482378025837827,12.1709999999948,1.53811982639253,0.0152652702872128,785.129000000008,-0.000854224195778948
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,1194.5,37.1057142857155,0,-1.44724137931039,0.104009803921572,2.26840156438293,687.450000000004,2.53800000000047,0.000300792604799489,0.00369190486580908,14.6335000000108,0.678701548301866,0.0212866390283086,672.816499999994,0.00313582216559187
