"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-09-23","2023-09-24","2023-09-25","2023-09-26","2023-09-27","2023-09-28","2023-09-29","2023-09-30"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,8.00775529708247,15.0395914976111,4.22819620077508,134.222357137744,118.545692368938,19.8672369013284,1.1429257501733,30.9704220466888
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,0.00473803541489685,140.313974708401,114.275412308,58.8491269759651,128.709709731717,90.5652929730498,1.43807275546044,2.10028847852714
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,583.027051677716,221.842978500445,112.586233714157,128.054407567774,157.132766517222,58.7036974137621,51.3577594425302,108.147923211261
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,211.11716335991,180.112905926748,82.2012163384275,330.025897320517,53.536527897339,89.4495272468053,10.0038920751553,81.2233711686277
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,304.135292129519,149.970358656336,85.2493896515962,245.69765901751,416.616925883154,63.8867845477874,60.5232137394859,53.8787554920131
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,180.101214532566,121.144872005999,132.555831852707,189.825497082907,196.459698091147,60.8961411533462,24.1161027305204,26.4129266104548
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,25.312764474792,24.3680660479379,18.0037973701827,29.6358568116113,11.4164581897272,15.1967526746256,2.18072167967811,15.9083307980099
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,6.93026595625909,160.999845021475,24.7771076298272,179.638777044692,18.6821811116485,2.16648390647375,0.13229903576261,1.44488893101088
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,66187.5306063094,2.87038456796769,0.418352575647193,50.9748235526554,3.94044655498852,0.228865573383233,0.0742225864999991,92.4158807466942
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,127.471998185263,66.4296467750908,32.9943005179182,55.8897750785725,3.04182253481978,0.776930525636895,1.32726631813478,61.1549595865705
"23","131:09:01","131:09:01","WW_R1","Exp60_260_IS29691","Exp60_260_IS29691",1,9.56779101987457,75.0840935750917,22.9132762365213,26.8101998165004,95.8844385445268,1.34944009080558,0.0335793050537065,15.3318000662706
"24","131:09:02","131:09:02","WW_R1","Exp60_77_IS9713","Exp60_77_IS9713",1,51.9780364272561,17.3981230661376,45.0189278239165,98.8084334288668,110.030742985859,62.4146376588539,15.7668344712029,9.75103359871104
"25","132:10:01","132:10:01","WW_R1","Exp60_121_IS15443","Exp60_121_IS15443",1,16.2845741168347,222.515796733251,64.8810763594273,7.16401296779449,15.2506701499345,89.339033334423,2.80265309193737,0.583871187656658
"26","132:10:02","132:10:02","WW_R1","Exp60_276_IS30748","Exp60_276_IS30748",1,73.4582849217119,0.844603819695681,25.4624697191901,967.283372143257,3.7851088875772,13.666665949809,0.118698673118163,0.74211690740134
"27","132:11:01","132:11:01","WW_R1","Exp60_139_IS18874","Exp60_139_IS18874",1,5694.54693146485,145.599618881259,134.228947107163,2322.50572955222,8529.08378558788,38387.4409564396,12.4557496034094,466.883107483579
"28","132:11:02","132:11:02","WW_R1","Exp60_9_IS2179","Exp60_9_IS2179",1,5694.54693146485,145.599618881259,134.228947107163,2322.50572955222,8529.08378558788,38387.4409564396,12.4557496034094,466.883107483579
"29","132:12:01","132:12:01","WW_R1","Exp60_82_IS10801","Exp60_82_IS10801",1,5694.54693146485,145.599618881259,134.228947107163,2322.50572955222,8529.08378558788,38387.4409564396,12.4557496034094,466.883107483579
"30","132:12:02","132:12:02","WW_R1","Exp60_112_IS14446","Exp60_112_IS14446",1,5694.54693146485,145.599618881259,134.228947107163,2322.50572955222,8529.08378558788,38387.4409564396,12.4557496034094,466.883107483579
"31","132:01:01","132:01:01","WW_R1","Exp60_31_IS3511","Exp60_31_IS3511",1,12.7226629170423,150.486607931293,22.987437002611,293.421974201495,24.9771953504891,5.5788550526944,3.51778514598804,1.53073936383695
"36","132:03:02","132:03:02","WW_R1","Exp60_282_IS31299","Exp60_282_IS31299",1,15.6678986805701,39.0572012672871,36.9437013838445,6.03198290548834,7.71978498189334,8.06859829602252,1.13164705006404,0.456550859240473
"37","132:04:01","132:04:01","WW_R1","Exp60_72_IS9303","Exp60_72_IS9303",1,311.673298688532,0.758269377582761,24.3079387752243,139.440944879036,5.25378042541873,7.12452366273867,0.142064392677965,0.760440078011339
"38","132:04:02","132:04:02","WW_R1","Exp60_155_IS20064","Exp60_155_IS20064",1,15.5452941864594,1.86312201410798,16.7168915322189,68.5367006821256,1.45903290587,17.9430871726374,2.16138545144811,2.9204467169188
"39","132:05:01","132:05:01","WW_R1","Exp60_26_IS3073","Exp60_26_IS3073",1,205.582083089698,10.9704996467792,2.24267177729649,48.1197232958373,327.748220035328,2.41821257463371,2.85128699086032,2.88155138513964
"40","132:05:02","132:05:02","WW_R1","Exp60_118_R16","Exp60_118_R16",1,13.5907333062902,3.15995699833024,29.3618505161259,2.15078189389457,1.1947714059963,0.813069725946056,0.750577665291164,1.02747513501011
"41","132:06:01","132:06:01","WW_R1","Exp60_47_IS4963","Exp60_47_IS4963",1,1.73889100341816,21.6778741081851,19.6607653928671,52.0637514239028,18.9022052516144,3.75427411618489,0.019844848883167,1.06221760632975
"42","132:06:02","132:06:02","WW_R1","Exp60_86_IS10971","Exp60_86_IS10971",1,8.58834597373777,127.658621861371,37.4444286372387,352.59427474337,19.0390609486875,1.49276758959039,3.86610832820852,1.25320347842337
"43","132:07:01","132:07:01","WW_R1","Exp60_209_IS23601","Exp60_209_IS23601",1,99171.6884167048,145.599618881259,134.228947107163,2322.50572955222,8529.08378558788,38387.4409564396,12.4557496034094,466.883107483579
"44","132:07:02","132:07:02","WW_R1","Exp60_27_IS3121","Exp60_27_IS3121",1,5694.54693146485,145.599618881259,134.228947107163,2322.50572955222,8529.08378558788,38387.4409564396,12.4557496034094,466.883107483579
"45","132:08:01","132:08:01","WW_R1","Exp60_142_IS18919","Exp60_142_IS18919",1,5694.54693146485,145.599618881259,134.228947107163,2322.50572955222,2243.193326364,38387.4409564396,12.4557496034094,466.883107483579
"46","132:08:02","132:08:02","WW_R1","Exp60_73_IS9468","Exp60_73_IS9468",1,5694.54693146485,145.599618881259,134.228947107163,2322.50572955222,8529.08378558788,38387.4409564396,12.4557496034094,466.883107483579
"47","132:09:01","132:09:01","WW_R1","Exp60_116_IS14571","Exp60_116_IS14571",1,25.5578082824152,221.722548187662,96.6913428680631,27.7864024305783,16.1652852521699,15.9309925702375,9.2970163203514,3.74078950909597
"52","133:11:02","133:11:02","WW_R1","Exp60_196_IS22609","Exp60_196_IS22609",1,0.900320190586748,58.0361952302417,10.341927288181,50.7502841929313,13.5868651018523,2.92420789132124,0.0285242020411456,0.533488488007609
"53","133:12:01","133:12:01","WW_R1","Exp60_214_IS23903","Exp60_214_IS23903",1,23.2010600603762,200.84143581032,37.3384746011957,330.439404678248,15.8252874988665,3.14813086524738,15.6181463661926,3.5502115156868
"54","133:12:02","133:12:02","WW_R1","Exp60_242_IS27390","Exp60_242_IS27390",1,72620.047447508,5.41672225769628,2.08076976288141,39.0942303927312,20.8764981132963,2.1903746540255,3.45618623546497,74.6516984125844
"55","133:01:01","133:01:01","WW_R1","Exp60_199_IS22986","Exp60_199_IS22986",1,4.32143545847543,179.481709957265,91.3922789761946,76.2966114363323,23.0980019424039,2.26677970919099,2.42383778938523,18.6166690113975
"56","133:01:02","133:01:02","WW_R1","Exp60_91_IS11758","Exp60_91_IS11758",1,3.65298451041559,28.2182650328207,27.091311067835,17.5203328598632,289.694499253103,1.13051697470695,0.14206444954052,5.16480079751961
"57","133:02:01","133:02:01","WW_R1","Exp60_160_IS20665","Exp60_160_IS20665",1,59.8518703098893,20.0577904648882,65.8568476422738,11.5540302109545,77.577854502192,126.421151661404,0.0496721308006914,29.7286958212176
"58","133:02:02","133:02:02","WW_R1","Exp60_247_IS27855","Exp60_247_IS27855",1,16.3067799846984,31.0637804393977,47.2049385558839,3.33969816653219,8.23991576016999,7.51026596266201,2.14602224186634,0.663390177844088
"59","133:03:01","133:03:01","WW_R1","Exp60_275_IS30619","Exp60_275_IS30619",1,179.918811332387,1.03511945151744,29.9029969603514,662.694544271193,7.14479422936325,5.67720354946032,0.0224651090024217,0.74104191622196
"60","133:03:02","133:03:02","WW_R1","Exp60_226_IS24953","Exp60_226_IS24953",1,20.3745694145083,0.959579653934395,11.3486085896817,99.9754014311838,0.841946602602342,11.6588173142339,1.0996323322616,2.83276744403922
"61","133:04:01","133:04:01","WW_R1","Exp60_299_IS33353","Exp60_299_IS33353",1,39.0564462427426,6.13029332564765,0.704980037831348,22.6932872615385,232.896178832473,0.492980505608085,3.50518203951106,0.798789060662629
"62","133:04:02","133:04:02","WW_R1","Exp60_169_IS20743","Exp60_169_IS20743",1,6.42791738736399,2.38408718038454,26.1968884125573,3.30206490745771,0.864701458449392,0.839141271765382,0.510907580803382,0.987707369513126
"63","133:05:01","133:05:01","WW_R1","Exp60_262_IS29872","Exp60_262_IS29872",1,1.75183914534404,119.354739816508,35.8874439509598,44.0285372400292,2.73728189358778,3.32409724625296,0.108718493755469,0.413973872783696
"64","133:05:02","133:05:02","WW_R1","Exp60_206_IS23178","Exp60_206_IS23178",1,5.97685952904535,202.999874590709,39.3872849618586,279.372265349047,13.2637155301585,0.979769824506064,1.04917943519791,1.14431079463769
"65","133:06:01","133:06:01","WW_R1","Exp60_70_IS8882","Exp60_70_IS8882",1,126.166408700727,1.22662816968602,1.58005099267555,62.1341697793309,2.31086561401826,0.518413510653114,1.73101089178549,109.96764019957
"66","133:06:02","133:06:02","WW_R1","Exp60_107_IS14298","Exp60_107_IS14298",1,2.50227524016676,79.1398574647488,42.6609701162376,55.4005010583559,6.59548456647896,162.177224731316,1.87764122859776,7.40247804510981
"67","133:07:01","133:07:01","WW_R1","Exp60_110_IS14351","Exp60_110_IS14351",1,0.00373437788960535,338.44544894874,394.439662311083,292.379188366985,173.967786446945,4.44648798459232,8.17830334869468,234.490440618385
"68","133:07:02","133:07:02","WW_R1","Exp60_13_IS2367","Exp60_13_IS2367",1,32.45343657971,11.7776207202428,40.3439136292179,11.2209623361054,154.382736398386,85.906289860905,0.0650301146870794,21.5279160316693
"69","133:08:01","133:08:01","WW_R1","Exp60_161_IS20681","Exp60_161_IS20681",1,94.0113080891834,22.5847634302562,60.9409453444288,6.09491728136312,9.69017396363899,7.58366305370165,7.08849717966767,2.03587363515679
"70","133:08:02","133:08:02","WW_R1","Exp60_264_IS29911","Exp60_264_IS29911",1,70.034792097689,0.580254826146683,25.71807657573,462.932202410338,56.4540438439243,9.90421315739029,0.208064513641128,0.258243960292874
"71","133:09:01","133:09:01","WW_R1","Exp60_45_IS4776","Exp60_45_IS4776",1,13.7957015543796,3.43113611913455,14.3409908759015,58.3897436842888,3.34243669847832,22.6605879403402,0.00109030982294954,13.7768988365566
"72","133:09:02","133:09:02","WW_R1","Exp60_61_Phule Chitra","Exp60_61_Phule Chitra",1,1368.83423192131,246.679686038733,495.888600868267,1075.71941760637,830.016915659674,543.912653765363,26.1977930801509,255.002765909473
"73","134:10:01","134:10:01","WW_R2","Exp60_135_IS18800","Exp60_135_IS18800",2,5.58973644158596,1.70368223658825,24.5224391254885,5.47256326820395,16.8463614556443,0.266518174004768,0.270509713508996,0.298071926385418
