"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,279.199999999997,11.3798000000002,-2.39509109311743,-0.0188669950739146,0.28799509803927,0.420707975697423,-309.017,-295.538,0.000300792604453928,0.956381040525281,-322.149999999994,118.545692368938,1.04249927997487,13.1329999999944,-0.164548818247435
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,1218.7,15.6885714285699,64.8300000000003,2.40891625615761,4.63750245098049,-1.32304452735068,848.241500000004,652.230499999998,0.000511766312336785,0.768920761363356,1136.425,128.709709731717,1.33974227858458,-288.183499999999,0.105510069366803
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,1011.2,118.525714285714,0,4.97118226600993,8.23896568627446,0.247310524003074,1259.40199999999,-273.076499999996,0.00040237390514969,-0.216830289296028,16.0499999999956,157.132766517222,0.0127441436491253,1243.352,-0.0356296712200461
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,1260.60000000001,148.022857142859,0,-6.30093596059108,-16.2926397058821,0.625200832687789,1559.375,-50,0,-0.032064128256513,74.8999999999942,53.536527897339,0.0480320641282528,1484.47500000001,-0.00692959619857393
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,892.300000000003,54.2114285714276,0,-5.76403940886698,-1.48284558823505,0.733624677277133,439.173499999997,39.6924999999974,0.00049761335253465,0.0903799978823805,-1448.7,416.616925883154,-3.29869630112019,1887.87349999999,-0.0430258050105896
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,2975.7,126.188571428571,2.09440365405959,0.306502463054158,-11.1208333333333,-0.0698463432844384,568.889999999999,56,5.85531100451804e-12,0.0984373077396334,-110.75,196.459698091147,-0.194677354145793,679.639999999999,-0.00734064560063101
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,111.51,3.52942857142857,0,-0.0939211822660142,-0.585205882352934,0.00603371963645705,-7.73000000000002,-9.69249999999965,0.000497613351577276,1.25388098318236,1.32500000000027,11.4164581897272,-0.171410090556309,-9.05500000000029,-0.00968009103692454
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,349.399999999994,16.6571428571424,0.615572440877647,0.11000000000008,-2.58113235294114,-0.948738033278772,773.732000000004,7.30750000000262,0.000497613351142106,0.00944448465360433,546,18.6821811116485,0.705670697347399,227.732000000004,0.171308507936192
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,463454.03,8.74285714285548,0.40297511018927,0.0534975369457368,-1.41348284313736,0.811339578872569,342.998500000009,3.07650000000285,0.000402373908766205,0.00896942698000946,108.299999999996,3.94044655498852,0.315744821041471,234.698500000013,0.0570826300097149
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,451.800000000003,1.32571428571412,0,0.0551724137930964,-0.18675735294107,1.22179894887613,430.514999999999,55.5380000000005,0.000300792604453928,0.129003635181122,152.199999999997,3.04182253481978,0.353530074445716,278.315000000002,0.224496364329726
