"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-09-23","2023-09-24","2023-09-25","2023-09-26","2023-09-27","2023-09-28","2023-09-29","2023-09-30"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,602.200000000004,69.7499999999927,368.949999999997,-637.449999999997,-309.017,548.911000000007,532.649999999994,-1142.4
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,439.550000000003,-1276.17999999999,1151.16,-187.999999999993,848.241500000004,-792.952499999999,-131.199999999997,168.200000000004
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,-55.8000000000029,-29.9500000000044,515.400000000001,-2770.99999999999,1259.40199999999,-125.028000000006,820.850000000006,-391.050000000003
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,923.800000000003,-121.049999999996,-233.449999999997,-566.550000000003,1559.375,-1400.892,1082.55,1390.95
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,21.7999999999956,696.349999999991,-642.399999999994,1096.75000000001,439.173499999997,-235.847500000003,1065.89999999999,-2522.90899999999
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,938.050000000003,-413.439999999995,-2990.24,1575.6,568.889999999999,-393.308499999999,-468.349999999999,-118.550000000003
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,77.7949999999996,-153,35.4449999999997,-41.0099999999998,-7.73000000000002,32.8795,-51.0050000000001,-117.295000000001
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,379.499999999993,-668.400000000001,684.650000000009,-84.1999999999971,773.732000000004,-1386.58100000001,-301.392999999996,555.499999999993
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,486558,517.550000000003,312.049999999996,334.549999999996,342.998500000009,-990.956000000006,-364.75,663.349999999999
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,-1337.8,650.900000000001,426.199999999997,-951.5,430.514999999999,-696.883499999996,733.050000000003,-233.899999999994
"23","131:09:01","131:09:01","WW_R1","Exp60_260_IS29691","Exp60_260_IS29691",1,-47.4499999999971,842.799999999996,-756.349999999999,936,-2322.58500000001,688.966500000002,-12.0000000000073,60.6000000000058
"24","131:09:02","131:09:02","WW_R1","Exp60_77_IS9713","Exp60_77_IS9713",1,608.150000000001,66.0499999999956,397.25,-746.950000000004,-306.315000000002,777.199999999997,556.099999999999,-1234.15
"25","132:10:01","132:10:01","WW_R1","Exp60_121_IS15443","Exp60_121_IS15443",1,1204.85000000001,-1298.5,947.149999999998,239.000000000004,1028.56,1441.858,1501.8,148.650000000001
