;unit;old_unit;Treatment;Genotype;G..Alias;Replicates;23/09/2023 00:00;23/09/2023 00:15;23/09/2023 00:30;23/09/2023 00:45;23/09/2023 01:00;23/09/2023 01:15;23/09/2023 01:30;23/09/2023 01:45;23/09/2023 02:00;23/09/2023 02:15;23/09/2023 02:30;23/09/2023 02:45;23/09/2023 03:00;23/09/2023 03:15;23/09/2023 03:30;23/09/2023 03:45;23/09/2023 04:00;23/09/2023 04:15;23/09/2023 04:30;23/09/2023 04:45;23/09/2023 05:00;23/09/2023 05:15;23/09/2023 05:30;23/09/2023 05:45;23/09/2023 06:00;23/09/2023 06:15;23/09/2023 06:30;23/09/2023 06:45;23/09/2023 07:00;23/09/2023 07:15;23/09/2023 07:30;23/09/2023 07:45;23/09/2023 08:00;23/09/2023 08:15;23/09/2023 08:30;23/09/2023 08:45;23/09/2023 09:00;23/09/2023 09:15;23/09/2023 09:30;23/09/2023 09:45;23/09/2023 10:00;23/09/2023 10:15;23/09/2023 10:30;23/09/2023 10:45;23/09/2023 11:00;23/09/2023 11:15;23/09/2023 11:30;23/09/2023 11:45;23/09/2023 12:00;23/09/2023 12:15;23/09/2023 12:30;23/09/2023 12:45;23/09/2023 13:00;23/09/2023 13:15;23/09/2023 13:30;23/09/2023 13:45;23/09/2023 14:00;23/09/2023 14:15;23/09/2023 14:30;23/09/2023 14:45;23/09/2023 15:00;23/09/2023 15:15;23/09/2023 15:30;23/09/2023 15:45;23/09/2023 16:00;23/09/2023 16:15;23/09/2023 16:30;23/09/2023 16:45;23/09/2023 17:00;23/09/2023 17:15;23/09/2023 17:30;23/09/2023 17:45;23/09/2023 18:00;23/09/2023 18:15;23/09/2023 18:30;23/09/2023 18:45;23/09/2023 19:00;23/09/2023 19:15;23/09/2023 19:30;23/09/2023 19:45;23/09/2023 20:00;23/09/2023 20:15;23/09/2023 20:30;23/09/2023 20:45;23/09/2023 21:00;23/09/2023 21:15;23/09/2023 21:30;23/09/2023 21:45;23/09/2023 22:00;23/09/2023 22:15;23/09/2023 22:30;23/09/2023 22:45;23/09/2023 23:00;23/09/2023 23:15;23/09/2023 23:30;23/09/2023 23:45;24/09/2023 00:00;24/09/2023 00:15;24/09/2023 00:30;24/09/2023 00:45;24/09/2023 01:00;24/09/2023 01:15;24/09/2023 01:30;24/09/2023 01:45;24/09/2023 02:00;24/09/2023 02:15;24/09/2023 02:30;24/09/2023 02:45;24/09/2023 03:00;24/09/2023 03:15;24/09/2023 03:30;24/09/2023 03:45;24/09/2023 04:00;24/09/2023 04:15;24/09/2023 04:30;24/09/2023 04:45;24/09/2023 05:00;24/09/2023 05:15;24/09/2023 05:30;24/09/2023 05:45;24/09/2023 06:00;24/09/2023 06:15;24/09/2023 06:30;24/09/2023 06:45;24/09/2023 07:00;24/09/2023 07:15;24/09/2023 07:30;24/09/2023 07:45;24/09/2023 08:00;24/09/2023 08:15;24/09/2023 08:30;24/09/2023 08:45;24/09/2023 09:00;24/09/2023 09:15;24/09/2023 09:30;24/09/2023 09:45;24/09/2023 10:00;24/09/2023 10:15;24/09/2023 10:30;24/09/2023 10:45;24/09/2023 11:00;24/09/2023 11:15;24/09/2023 11:30;24/09/2023 11:45;24/09/2023 12:00;24/09/2023 12:15;24/09/2023 12:30;24/09/2023 12:45;24/09/2023 13:00;24/09/2023 13:15;24/09/2023 13:30;24/09/2023 13:45;24/09/2023 14:00;24/09/2023 14:15;24/09/2023 14:30;24/09/2023 14:45;24/09/2023 15:00;24/09/2023 15:15;24/09/2023 15:30;24/09/2023 15:45;24/09/2023 16:00;24/09/2023 16:15;24/09/2023 16:30;24/09/2023 16:45;24/09/2023 17:00;24/09/2023 17:15;24/09/2023 17:30;24/09/2023 17:45;24/09/2023 18:00;24/09/2023 18:15;24/09/2023 18:30;24/09/2023 18:45;24/09/2023 19:00;24/09/2023 19:15;24/09/2023 19:30;24/09/2023 19:45;24/09/2023 20:00;24/09/2023 20:15;24/09/2023 20:30;24/09/2023 20:45;24/09/2023 21:00;24/09/2023 21:15;24/09/2023 21:30;24/09/2023 21:45;24/09/2023 22:00;24/09/2023 22:15;24/09/2023 22:30;24/09/2023 22:45;24/09/2023 23:00;24/09/2023 23:15;24/09/2023 23:30;24/09/2023 23:45;25/09/2023 00:00;25/09/2023 00:15;25/09/2023 00:30;25/09/2023 00:45;25/09/2023 01:00;25/09/2023 01:15;25/09/2023 01:30;25/09/2023 01:45;25/09/2023 02:00;25/09/2023 02:15;25/09/2023 02:30;25/09/2023 02:45;25/09/2023 03:00;25/09/2023 03:15;25/09/2023 03:30;25/09/2023 03:45;25/09/2023 04:00;25/09/2023 04:15;25/09/2023 04:30;25/09/2023 04:45;25/09/2023 05:00;25/09/2023 05:15;25/09/2023 05:30;25/09/2023 05:45;25/09/2023 06:00;25/09/2023 06:15;25/09/2023 06:30;25/09/2023 06:45;25/09/2023 07:00;25/09/2023 07:15;25/09/2023 07:30;25/09/2023 07:45;25/09/2023 08:00;25/09/2023 08:15;25/09/2023 08:30;25/09/2023 08:45;25/09/2023 09:00;25/09/2023 09:15;25/09/2023 09:30;25/09/2023 09:45;25/09/2023 10:00;25/09/2023 10:15;25/09/2023 10:30;25/09/2023 10:45;25/09/2023 11:00;25/09/2023 11:15;25/09/2023 11:30;25/09/2023 11:45;25/09/2023 12:00;25/09/2023 12:15;25/09/2023 12:30;25/09/2023 12:45;25/09/2023 13:00;25/09/2023 13:15;25/09/2023 13:30;25/09/2023 13:45;25/09/2023 14:00;25/09/2023 14:15;25/09/2023 14:30;25/09/2023 14:45;25/09/2023 15:00;25/09/2023 15:15;25/09/2023 15:30;25/09/2023 15:45;25/09/2023 16:00;25/09/2023 16:15;25/09/2023 16:30;25/09/2023 16:45;25/09/2023 17:00;25/09/2023 17:15;25/09/2023 17:30;25/09/2023 17:45;25/09/2023 18:00;25/09/2023 18:15;25/09/2023 18:30;25/09/2023 18:45;25/09/2023 19:00;25/09/2023 19:15;25/09/2023 19:30;25/09/2023 19:45;25/09/2023 20:00;25/09/2023 20:15;25/09/2023 20:30;25/09/2023 20:45;25/09/2023 21:00;25/09/2023 21:15;25/09/2023 21:30;25/09/2023 21:45;25/09/2023 22:00;25/09/2023 22:15;25/09/2023 22:30;25/09/2023 22:45;25/09/2023 23:00;25/09/2023 23:15;25/09/2023 23:30;25/09/2023 23:45;26/09/2023 00:00;26/09/2023 00:15;26/09/2023 00:30;26/09/2023 00:45;26/09/2023 01:00;26/09/2023 01:15;26/09/2023 01:30;26/09/2023 01:45;26/09/2023 02:00;26/09/2023 02:15;26/09/2023 02:30;26/09/2023 02:45;26/09/2023 03:00;26/09/2023 03:15;26/09/2023 03:30;26/09/2023 03:45;26/09/2023 04:00;26/09/2023 04:15;26/09/2023 04:30;26/09/2023 04:45;26/09/2023 05:00;26/09/2023 05:15;26/09/2023 05:30;26/09/2023 05:45;26/09/2023 06:00;26/09/2023 06:15;26/09/2023 06:30;26/09/2023 06:45;26/09/2023 07:00;26/09/2023 07:15;26/09/2023 07:30;26/09/2023 07:45;26/09/2023 08:00;26/09/2023 08:15;26/09/2023 08:30;26/09/2023 08:45;26/09/2023 09:00;26/09/2023 09:15;26/09/2023 09:30;26/09/2023 09:45;26/09/2023 10:00;26/09/2023 10:15;26/09/2023 10:30;26/09/2023 10:45;26/09/2023 11:00;26/09/2023 11:15;26/09/2023 11:30;26/09/2023 11:45;26/09/2023 12:00;26/09/2023 12:15;26/09/2023 12:30;26/09/2023 12:45;26/09/2023 13:00;26/09/2023 13:15;26/09/2023 13:30;26/09/2023 13:45;26/09/2023 14:00;26/09/2023 14:15;26/09/2023 14:30;26/09/2023 14:45;26/09/2023 15:00;26/09/2023 15:15;26/09/2023 15:30;26/09/2023 15:45;26/09/2023 16:00;26/09/2023 16:15;26/09/2023 16:30;26/09/2023 16:45;26/09/2023 17:00;26/09/2023 17:15;26/09/2023 17:30;26/09/2023 17:45;26/09/2023 18:00;26/09/2023 18:15;26/09/2023 18:30;26/09/2023 18:45;26/09/2023 19:00;26/09/2023 19:15;26/09/2023 19:30;26/09/2023 19:45;26/09/2023 20:00;26/09/2023 20:15;26/09/2023 20:30;26/09/2023 20:45;26/09/2023 21:00;26/09/2023 21:15;26/09/2023 21:30;26/09/2023 21:45;26/09/2023 22:00;26/09/2023 22:15;26/09/2023 22:30;26/09/2023 22:45;26/09/2023 23:00;26/09/2023 23:15;26/09/2023 23:30;26/09/2023 23:45;27/09/2023 00:00;27/09/2023 00:15;27/09/2023 00:30;27/09/2023 00:45;27/09/2023 01:00;27/09/2023 01:15;27/09/2023 01:30;27/09/2023 01:45;27/09/2023 02:00;27/09/2023 02:15;27/09/2023 02:30;27/09/2023 02:45;27/09/2023 03:00;27/09/2023 03:15;27/09/2023 03:30;27/09/2023 03:45;27/09/2023 04:00;27/09/2023 04:15;27/09/2023 04:30;27/09/2023 04:45;27/09/2023 05:00;27/09/2023 05:15;27/09/2023 05:30;27/09/2023 05:45;27/09/2023 06:00;27/09/2023 06:15;27/09/2023 06:30;27/09/2023 06:45;27/09/2023 07:00;27/09/2023 07:15;27/09/2023 07:30;27/09/2023 07:45;27/09/2023 08:00;27/09/2023 08:15;27/09/2023 08:30;27/09/2023 08:45;27/09/2023 09:00;27/09/2023 09:15;27/09/2023 09:30;27/09/2023 09:45;27/09/2023 10:00;27/09/2023 10:15;27/09/2023 10:30;27/09/2023 10:45;27/09/2023 11:00;27/09/2023 11:15;27/09/2023 11:30;27/09/2023 11:45;27/09/2023 12:00;27/09/2023 12:15;27/09/2023 12:30;27/09/2023 12:45;27/09/2023 13:00;27/09/2023 13:15;27/09/2023 13:30;27/09/2023 13:45;27/09/2023 14:00;27/09/2023 14:15;27/09/2023 14:30;27/09/2023 14:45;27/09/2023 15:00;27/09/2023 15:15;27/09/2023 15:30;27/09/2023 15:45;27/09/2023 16:00;27/09/2023 16:15;27/09/2023 16:30;27/09/2023 16:45;27/09/2023 17:00;27/09/2023 17:15;27/09/2023 17:30;27/09/2023 17:45;27/09/2023 18:00;27/09/2023 18:15;27/09/2023 18:30;27/09/2023 18:45;27/09/2023 19:00;27/09/2023 19:15;27/09/2023 19:30;27/09/2023 19:45;27/09/2023 20:00;27/09/2023 20:15;27/09/2023 20:30;27/09/2023 20:45;27/09/2023 21:00;27/09/2023 21:15;27/09/2023 21:30;27/09/2023 21:45;27/09/2023 22:00;27/09/2023 22:15;27/09/2023 22:30;27/09/2023 22:45;27/09/2023 23:00;27/09/2023 23:15;27/09/2023 23:30;27/09/2023 23:45;28/09/2023 00:00;28/09/2023 00:15;28/09/2023 00:30;28/09/2023 00:45;28/09/2023 01:00;28/09/2023 01:15;28/09/2023 01:30;28/09/2023 01:45;28/09/2023 02:00;28/09/2023 02:15;28/09/2023 02:30;28/09/2023 02:45;28/09/2023 03:00;28/09/2023 03:15;28/09/2023 03:30;28/09/2023 03:45;28/09/2023 04:00;28/09/2023 04:15;28/09/2023 04:30;28/09/2023 04:45;28/09/2023 05:00;28/09/2023 05:15;28/09/2023 05:30;28/09/2023 05:45;28/09/2023 06:00;28/09/2023 06:15;28/09/2023 06:30;28/09/2023 06:45;28/09/2023 07:00;28/09/2023 07:15;28/09/2023 07:30;28/09/2023 07:45;28/09/2023 08:00;28/09/2023 08:15;28/09/2023 08:30;28/09/2023 08:45;28/09/2023 09:00;28/09/2023 09:15;28/09/2023 09:30;28/09/2023 09:45;28/09/2023 10:00;28/09/2023 10:15;28/09/2023 10:30;28/09/2023 10:45;28/09/2023 11:00;28/09/2023 11:15;28/09/2023 11:30;28/09/2023 11:45;28/09/2023 12:00;28/09/2023 12:15;28/09/2023 12:30;28/09/2023 12:45;28/09/2023 13:00;28/09/2023 13:15;28/09/2023 13:30;28/09/2023 13:45;28/09/2023 14:00;28/09/2023 14:15;28/09/2023 14:30;28/09/2023 14:45;28/09/2023 15:00;28/09/2023 15:15;28/09/2023 15:30;28/09/2023 15:45;28/09/2023 16:00;28/09/2023 16:15;28/09/2023 16:30;28/09/2023 16:45;28/09/2023 17:00;28/09/2023 17:15;28/09/2023 17:30;28/09/2023 17:45;28/09/2023 18:00;28/09/2023 18:15;28/09/2023 18:30;28/09/2023 18:45;28/09/2023 19:00;28/09/2023 19:15;28/09/2023 19:30;28/09/2023 19:45;28/09/2023 20:00;28/09/2023 20:15;28/09/2023 20:30;28/09/2023 20:45;28/09/2023 21:00;28/09/2023 21:15;28/09/2023 21:30;28/09/2023 21:45;28/09/2023 22:00;28/09/2023 22:15;28/09/2023 22:30;28/09/2023 22:45;28/09/2023 23:00;28/09/2023 23:15;28/09/2023 23:30;28/09/2023 23:45;29/09/2023 00:00;29/09/2023 00:15;29/09/2023 00:30;29/09/2023 00:45;29/09/2023 01:00;29/09/2023 01:15;29/09/2023 01:30;29/09/2023 01:45;29/09/2023 02:00;29/09/2023 02:15;29/09/2023 02:30;29/09/2023 02:45;29/09/2023 03:00;29/09/2023 03:15;29/09/2023 03:30;29/09/2023 03:45;29/09/2023 04:00;29/09/2023 04:15;29/09/2023 04:30;29/09/2023 04:45;29/09/2023 05:00;29/09/2023 05:15;29/09/2023 05:30;29/09/2023 05:45;29/09/2023 06:00;29/09/2023 06:15;29/09/2023 06:30;29/09/2023 06:45;29/09/2023 07:00;29/09/2023 07:15;29/09/2023 07:30;29/09/2023 07:45;29/09/2023 08:00;29/09/2023 08:15;29/09/2023 08:30;29/09/2023 08:45;29/09/2023 09:00;29/09/2023 09:15;29/09/2023 09:30;29/09/2023 09:45;29/09/2023 10:00;29/09/2023 10:15;29/09/2023 10:30;29/09/2023 10:45;29/09/2023 11:00;29/09/2023 11:15;29/09/2023 11:30;29/09/2023 11:45;29/09/2023 12:00;29/09/2023 12:15;29/09/2023 12:30;29/09/2023 12:45;29/09/2023 13:00;29/09/2023 13:15;29/09/2023 13:30;29/09/2023 13:45;29/09/2023 14:00;29/09/2023 14:15;29/09/2023 14:30;29/09/2023 14:45;29/09/2023 15:00;29/09/2023 15:15;29/09/2023 15:30;29/09/2023 15:45;29/09/2023 16:00;29/09/2023 16:15;29/09/2023 16:30;29/09/2023 16:45;29/09/2023 17:00;29/09/2023 17:15;29/09/2023 17:30;29/09/2023 17:45;29/09/2023 18:00;29/09/2023 18:15;29/09/2023 18:30;29/09/2023 18:45;29/09/2023 19:00;29/09/2023 19:15;29/09/2023 19:30;29/09/2023 19:45;29/09/2023 20:00;29/09/2023 20:15;29/09/2023 20:30;29/09/2023 20:45;29/09/2023 21:00;29/09/2023 21:15;29/09/2023 21:30;29/09/2023 21:45;29/09/2023 22:00;29/09/2023 22:15;29/09/2023 22:30;29/09/2023 22:45;29/09/2023 23:00;29/09/2023 23:15;29/09/2023 23:30;29/09/2023 23:45;30/09/2023 00:00;30/09/2023 00:15;30/09/2023 00:30;30/09/2023 00:45;30/09/2023 01:00;30/09/2023 01:15;30/09/2023 01:30;30/09/2023 01:45;30/09/2023 02:00;30/09/2023 02:15;30/09/2023 02:30;30/09/2023 02:45;30/09/2023 03:00;30/09/2023 03:15;30/09/2023 03:30;30/09/2023 03:45;30/09/2023 04:00;30/09/2023 04:15;30/09/2023 04:30;30/09/2023 04:45;30/09/2023 05:00;30/09/2023 05:15;30/09/2023 05:30;30/09/2023 05:45;30/09/2023 06:00;30/09/2023 06:15;30/09/2023 06:30;30/09/2023 06:45;30/09/2023 07:00;30/09/2023 07:15;30/09/2023 07:30;30/09/2023 07:45;30/09/2023 08:00;30/09/2023 08:15;30/09/2023 08:30;30/09/2023 08:45;30/09/2023 09:00;30/09/2023 09:15;30/09/2023 09:30;30/09/2023 09:45;30/09/2023 10:00;30/09/2023 10:15;30/09/2023 10:30;30/09/2023 10:45;30/09/2023 11:00;30/09/2023 11:15;30/09/2023 11:30;30/09/2023 11:45;30/09/2023 12:00;30/09/2023 12:15;30/09/2023 12:30;30/09/2023 12:45;30/09/2023 13:00;30/09/2023 13:15;30/09/2023 13:30;30/09/2023 13:45;30/09/2023 14:00;30/09/2023 14:15;30/09/2023 14:30;30/09/2023 14:45;30/09/2023 15:00;30/09/2023 15:15;30/09/2023 15:30;30/09/2023 15:45;30/09/2023 16:00;30/09/2023 16:15;30/09/2023 16:30;30/09/2023 16:45;30/09/2023 17:00;30/09/2023 17:15;30/09/2023 17:30;30/09/2023 17:45;30/09/2023 18:00;30/09/2023 18:15;30/09/2023 18:30;30/09/2023 18:45;30/09/2023 19:00;30/09/2023 19:15;30/09/2023 19:30;30/09/2023 19:45;30/09/2023 20:00;30/09/2023 20:15;30/09/2023 20:30;30/09/2023 20:45;30/09/2023 21:00;30/09/2023 21:15;30/09/2023 21:30;30/09/2023 21:45;30/09/2023 22:00;30/09/2023 22:15;30/09/2023 22:30;30/09/2023 22:45;30/09/2023 23:00;30/09/2023 23:15;30/09/2023 23:30;30/09/2023 23:45;01/10/2023 00:00;01/10/2023 00:15;01/10/2023 00:30;01/10/2023 00:45;01/10/2023 01:00;01/10/2023 01:15;01/10/2023 01:30;01/10/2023 01:45;01/10/2023 02:00;01/10/2023 02:15;01/10/2023 02:30;01/10/2023 02:45;01/10/2023 03:00;01/10/2023 03:15;01/10/2023 03:30;01/10/2023 03:45;01/10/2023 04:00;01/10/2023 04:15;01/10/2023 04:30;01/10/2023 04:45;01/10/2023 05:00;01/10/2023 05:15;01/10/2023 05:30;01/10/2023 05:45;01/10/2023 06:00;01/10/2023 06:15;01/10/2023 06:30;01/10/2023 06:45;01/10/2023 07:00;01/10/2023 07:15;01/10/2023 07:30;01/10/2023 07:45;01/10/2023 08:00;01/10/2023 08:15;01/10/2023 08:30;01/10/2023 08:45;01/10/2023 09:00;01/10/2023 09:15;01/10/2023 09:30;01/10/2023 09:45;01/10/2023 10:00;01/10/2023 10:15;01/10/2023 10:30;01/10/2023 10:45;01/10/2023 11:00;01/10/2023 11:15;01/10/2023 11:30;01/10/2023 11:45;01/10/2023 12:00;01/10/2023 12:15;01/10/2023 12:30;01/10/2023 12:45;01/10/2023 13:00;01/10/2023 13:15;01/10/2023 13:30;01/10/2023 13:45;01/10/2023 14:00;01/10/2023 14:15;01/10/2023 14:30;01/10/2023 14:45;01/10/2023 15:00;01/10/2023 15:15;01/10/2023 15:30;01/10/2023 15:45;01/10/2023 16:00;01/10/2023 16:15;01/10/2023 16:30;01/10/2023 16:45;01/10/2023 17:00;01/10/2023 17:15;01/10/2023 17:30;01/10/2023 17:45;01/10/2023 18:00;01/10/2023 18:15;01/10/2023 18:30;01/10/2023 18:45;01/10/2023 19:00;01/10/2023 19:15;01/10/2023 19:30;01/10/2023 19:45;01/10/2023 20:00;01/10/2023 20:15;01/10/2023 20:30;01/10/2023 20:45;01/10/2023 21:00;01/10/2023 21:15;01/10/2023 21:30;01/10/2023 21:45;01/10/2023 22:00;01/10/2023 22:15;01/10/2023 22:30;01/10/2023 22:45;01/10/2023 23:00;01/10/2023 23:15;01/10/2023 23:30;01/10/2023 23:45
1;131:10:01;131:10:01;WW_R1;Exp60_125_IS15752;Exp60_125_IS15752;1;78725.6;78725.9;NA;NA;78728.1;78725.3;78724.3;78724;78717.7;78721.5;78720.2;78717.8;78716.3;78717.2;78716.2;78717;NA;78712.3;78712.4;78710.9;78710.9;78711.4;78708.7;78709.2;78707.4;78707.3;78707.9;78707.5;78704.6;78702.2;78693.4;78687.8;78679.9;78673.7;78659.2;78647.7;78643;78638.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78318.1;78295.8;78260.6;78241.9;78206.3;NA;78194;78188.6;NA;78171.6;78164.7;78156.6;78152.9;78147.4;78142.3;78138;78136.2;78134.8;78134.5;78133.6;78132.6;78130.1;78130.7;NA;78127.7;78128.3;78127.5;78126.4;78125.8;78124.9;78124.5;78123.5;78123.3;78123.2;NA;NA;NA;78122.5;78123.1;78123.7;78121.9;78122;78121;78120.9;78120.6;78120.3;78120.3;78121;78121;78121.2;78121;78119.8;78118.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78068.3;78054.5;78041.9;78024.3;78010.4;78001.9;77986.5;77969.8;77953.8;77933.4;77923.3;77917;77909.8;77900.1;77885.7;77883.1;77870.5;77870.5;77884.9;77971.1;77961.6;77952.4;77947.8;77939.2;77931;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78056.9;78056.1;78055.6;78055.2;78053.1;78053;78053.8;78052.6;78053.4;78051.8;78051.3;78050.7;78050;78049.9;78049.2;NA;NA;NA;78044.7;78045.2;NA;NA;NA;NA;78040;78040.1;NA;78038.1;78037.8;78038.1;78037.9;78038.3;78037.1;78037.6;78035.3;78031.7;78028.1;78020.8;78020.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77754.1;77747.2;77745;77736.5;77732.3;77712.2;NA;NA;NA;NA;77699.1;77695.4;77694.1;77693.5;NA;NA;NA;77690.6;77691.3;77690.6;77689.7;77689.3;77689.7;77688.4;77688.7;NA;77688.3;77687.8;77687.8;77688.1;77687.8;77686.6;77686.2;77685.8;77686.1;77684.6;77684.3;77684.7;77684.2;77683.7;77682.8;77681.9;77679.8;77676.5;77675.4;77675.1;77673.4;77672.1;77669.4;77669.4;77668.8;77667.9;77667.5;77666.6;77666;77663;77662.8;77661.8;77662;77659.5;77658.3;77657.6;77655.7;77654.7;77653.9;77652.5;77650.4;NA;77647.6;77643.3;77640.7;77638.1;NA;77630.7;77622.9;77613.7;77608.6;77598.1;77587.2;77574.1;77568.5;77551.6;77542.3;NA;77516.3;77502.6;77496.7;77487.2;77465.1;77451.2;NA;77361.5;77344.7;77321.9;77303;77285.8;77270.1;77252.6;77237.9;77220.8;77218.7;77981.2;78515.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78330.1;78328.5;78327.8;78324.5;78324.6;78324.7;78322.9;78321;NA;NA;78318;78317.5;78318.4;78316.9;78316.6;78315.7;78315.2;78314.2;78313.9;78313.8;78313.5;78313.5;78313.7;78313.5;78313.4;78313.1;78311.6;78311.6;78312;78312.2;78311.6;78312.7;78312.5;78312.5;78311.7;78311.6;78310.3;NA;78303.6;78299.5;78288.7;78278.9;78271.1;78263.1;78244.9;78226.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78611.1;79331.4;79468.2;79189;79026.4;NA;78820.6;78770;78724.8;78694.8;78667.8;78651.8;78637.7;78628.5;78618.9;78622.5;78646.1;78647.7;78661.5;78661.6;78655.9;78651.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78613.6;78612.8;78611.7;78611.9;78611.2;NA;NA;78610.7;78610.4;78608;78608.1;78607.1;78607.1;78606.8;78606.4;78606.4;78606.3;78605.3;78606.3;78605.5;NA;NA;NA;78592.6;78587.9;NA;NA;78554.2;NA;78525.8;78516.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77996.1;NA;77989.6;77982.1;77976.8;77976.5;NA;77968;78021.6;78120.4;78138.3;78133.3;78129.8;78123.9;78119.2;78114.8;78110.6;78106.6;78101.9;78098.5;78096.8;78092.7;78092.4;NA;78087.9;78085.4;78083;78082.2;78080.2;78078.9;NA;NA;78076.4;78074.9;78072.8;78072.1;78071.4;78071;78069.5;78068.9;78068.5;78067.4;78066.3;78066.2;NA;NA;78062.3;78063.3;78063.5;78062.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77771.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77570.8;NA;77567.9;77566.7;77571;77564.2;77562.8;77561.1;NA;77556.3;77554.6;77554.5;77551.8;77551.7;77550.6;77549.3;77549.2;77545.6;77550.4;77546;77544;77542.9;77542.5;77543.5;77544.8;77538.8;77538.4;77537.8;77658;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77687.8;77666.2;77662.6;77622.6;77604.2;77566.9;77562.9;77546.3;77493.2;77480.1;77475;77449.9;77435.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78789.5;78774;78764.9;78755.1;78747.3;78741.1;78734.9;78730.2;78725.9;NA;78716.7;78712.4;78707.9;78702.7;78699.2;78695.6;78692.5;78688.9;78686.7;78685;78681.9;78680.3;78677.1;NA;NA;78671.7;78669.9;78668.4;78665.2;78664.6;78662.6;78660.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78541.1;78518.3;78494.2;78477.4;78437.9;78425;78407.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78025.3;78021.1;78020;78017.8;78014.2;78012.2;78011.5;78011.9;78008.2;78006.5;78004.4;78003.1;78001.6;77999.7;77996.9;77999.2;77995.8;77994.6;77991.5;77989.5;77989.3;NA;77986.1;77984.5;NA
