"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,484.89629328191,0.362179355509462,0.571633867996395,0.146488629073291,-0.193381418263269,-8.33568457245322,678.114450773446,318.578236012923,1.21231473634031,0.469800098861715,569.614836486394,4.22025489411552,0.839998079729315,108.499614287053,0.869039538657271
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,16373.4122458826,168.845309875432,436.218546872368,140.347756389264,-579.69302679382,-6.87549213947795,702985.448370659,267043.460100231,2449.90768995518,0.379870537461579,574905.088576381,4036.77076330774,0.817805105224958,128080.359794278,0.843344171634917
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,1461.11121219105,17.7476123781002,35.8127524247014,35.6143999639415,0.640619030255896,-8.31537414025864,53187.774001401,24858.8146089667,203.669055748694,0.467378360453887,43705.9313549541,430.455064699321,0.82172890622952,9481.84264644686,0.7666871353999
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,1181.61419051474,1.2806487242305,5.94336190671434,-5.8136665587658,-2.50129778177521,3.51144372526858,13251.9452181551,2424.69418495269,56.2845179461929,0.18296892607365,6495.33178254225,79.9278510626365,0.490141762255678,6756.61343561287,0.578016766464428
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,1780.44643953821,9.70388250827885,6.66826612401197,-0.313007423963585,6.23986387877942,5.68299984047258,20278.2381668751,1682.95568602012,12.8568741770755,0.0829931906396714,7554.12516557972,94.919589447609,0.372523742122702,12724.1130012954,0.295405662931802
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,3535.58499612101,2.89265015995587,2.43351885212408,-1.68902042495289,-4.04022443253868,6.31457329341214,18202.7326677642,2218.84692673911,17.269867705204,0.121896363982126,7656.96113684935,52.2601296583719,0.420648991368714,10545.7715309148,0.412265872948492
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,79.9906481731248,0.64483536734734,0.394910606118044,0.23455740807407,-1.02813732358179,1.45020253906088,1727.32789011952,185.22072790241,5.30153812547881,0.107229628469435,807.769482074888,9.21107594541333,0.46764108117249,919.558408044631,0.454365092074671
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,32.8177554289617,0.0356879231487608,0.084215060468,0.116922929603521,-0.171484996926047,-7.22872929881343,447.947390772192,115.921495604136,1.08331381014631,0.258783727714778,286.187280778215,1.13579022142029,0.638885919806057,161.760109993977,0.725254368312077
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,19590.7318442018,322.961310699201,583.260069634938,-78.578919419217,-1038.78563520394,-1.26986289771682,510644.043369862,73490.9900237452,6028.49369248964,0.143918236152841,348729.523489469,8628.32609718593,0.682920966213803,161914.519880393,0.523121351189066
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,67.843921936219,0,0,-2.23189718547607,-0.458623220945378,8.04430812128411,1585.03670079917,-13.9064778846558,2.81107362205431,-0.00877359992840808,227.083065786675,9.78922152548571,0.143266755698578,1357.95363501249,0.0914977870133468
"23","131:09:01","131:09:01","WW_R1","Exp60_260_IS29691","Exp60_260_IS29691",1,2718.22239551341,0,0,-4.40719071922846,0.103715454465981,5.74874312098571,5659.75117200004,208.738703949682,5.59652980822175,0.0368812510667175,813.82433337233,14.2432369589237,0.143791539352205,4845.92683862771,0.104130773142739
"24","131:09:02","131:09:02","WW_R1","Exp60_77_IS9713","Exp60_77_IS9713",1,1140.95004154096,0.272646821135534,0.689076272431176,-0.0203287314536313,-0.400198759380432,-6.94241170591503,651.762256991909,326.693814169963,3.32789950903801,0.501246905087385,607.133631289687,5.75378910483614,0.931526219532568,44.6286257022223,0.919828835700572
"25","132:10:01","132:10:01","WW_R1","Exp60_121_IS15443","Exp60_121_IS15443",1,42.058021012139,0.67341629986897,0.304902225288239,0.758347464857218,0.482513731582977,5.13068827194605,1315.01562211449,-33.1845633203527,3.74024324284313,-0.0252351095776286,297.645258376599,8.86212093059983,0.226343515142426,1017.3703637379,0.0443071686000234
"26","132:10:02","132:10:02","WW_R1","Exp60_276_IS30748","Exp60_276_IS30748",1,44.5020003049215,0.303809268381218,0.601961183589498,1.02230665676583,-1.21515342160402,0.167239809806496,1989.14066772413,187.389281630376,4.43157483749909,0.0942061487510468,972.573476678209,12.7196644014309,0.488941527594916,1016.56719104592,0.38865767188048
"27","132:11:01","132:11:01","WW_R1","Exp60_139_IS18874","Exp60_139_IS18874",1,233824.445852218,0,0,-33.6355527190494,-29.070969298288,5.32820910616841,45797.1940313727,3523.49815997576,69.2431832126419,0.0769369878329672,14937.9542026831,153.420757476854,0.3261761887082,30859.2398286896,0.277214609110363
"28","132:11:02","132:11:02","WW_R1","Exp60_9_IS2179","Exp60_9_IS2179",1,233824.445852218,0,0,-33.6355527190494,-29.070969298288,5.32820910616841,45797.1940313727,3523.49815997576,69.2431832126419,0.0769369878329672,14937.9542026831,153.420757476854,0.3261761887082,30859.2398286896,0.277214609110363
"29","132:12:01","132:12:01","WW_R1","Exp60_82_IS10801","Exp60_82_IS10801",1,233824.445852218,0,0,-33.6355527190494,-29.070969298288,5.32820910616841,45797.1940313727,3523.49815997576,69.2431832126419,0.0769369878329672,14937.9542026831,153.420757476854,0.3261761887082,30859.2398286896,0.277214609110363
"30","132:12:02","132:12:02","WW_R1","Exp60_112_IS14446","Exp60_112_IS14446",1,233824.445852218,0,0,-33.6355527190494,-29.070969298288,5.32820910616841,45797.1940313727,3523.49815997576,69.2431832126419,0.0769369878329672,14937.9542026831,153.420757476854,0.3261761887082,30859.2398286896,0.277214609110363
"31","132:01:01","132:01:01","WW_R1","Exp60_31_IS3511","Exp60_31_IS3511",1,306.196840140033,0.0504396970692434,0.0250299124982572,0.502052306212027,-0.165991630293862,-8.42240617502405,586.74997527518,157.278120290504,0.643886633908148,0.26804964110436,392.855197706561,1.47587943793064,0.669544464015214,193.894777568619,0.642432057753602
"36","132:03:02","132:03:02","WW_R1","Exp60_282_IS31299","Exp60_282_IS31299",1,50.372998371655,0.152049673213433,0.0960803886326391,0.627819831553792,0.339417802536012,3.83561487053316,760.976490766791,-2.13890738526693,2.42630413137657,-0.00281074042525502,198.307556539383,5.23037821113129,0.260596166827125,562.668934227408,0.0779008705829353
"37","132:04:01","132:04:01","WW_R1","Exp60_72_IS9303","Exp60_72_IS9303",1,38.4719369614898,0.597405059118546,0.301442953742329,1.20784620335621,-0.232592808662879,1.16019571612547,1724.08920930482,142.299546082053,3.70800759117899,0.0825360690816172,742.083001908013,9.12335231632509,0.430420304183235,982.006207396806,0.281191155725364
"38","132:04:02","132:04:02","WW_R1","Exp60_155_IS20064","Exp60_155_IS20064",1,32.0202888035062,0.111848828464243,0.064005770079357,0.811580953491227,0.804078196006874,-0.274971251300538,1269.34049372373,253.565692847402,5.46296531511525,0.199761761403786,553.019527105515,8.29554680570742,0.435674690786222,716.320966618211,0.361119505096357
"39","132:05:01","132:05:01","WW_R1","Exp60_26_IS3073","Exp60_26_IS3073",1,1583.34932875722,6.65778308442151,1.76794077272893,0.938217080126189,8.930508333542,5.64977644825908,2469.74158353853,42.8170734162934,4.74758026906651,0.0173366613339956,160.826894567019,10.6753952862075,0.065118915937996,2308.91468897151,0.000713880821377688
"40","132:05:02","132:05:02","WW_R1","Exp60_118_R16","Exp60_118_R16",1,30.431426055177,0.436378867681513,0.623463788573478,-0.0171799821780259,-0.328710206173984,3.67989048596436,867.718837795444,22.3633993394011,2.43232196323751,0.025772633214024,312.940531464259,8.89289926495158,0.360647386956962,554.778306331185,0.211048178503044
"41","132:06:01","132:06:01","WW_R1","Exp60_47_IS4963","Exp60_47_IS4963",1,538.159301805263,0.257177579544693,0.0375138768064955,0.0172462532519343,-1.84019988342904,-5.09673165401388,-94.4947365410391,10.7836138831261,0.12177057364949,-0.11411867240291,59.6522763231109,0.93944136065427,-0.631276180099236,-154.14701286415,0.0825674387566698
"42","132:06:02","132:06:02","WW_R1","Exp60_86_IS10971","Exp60_86_IS10971",1,40.757025870895,0.199641005682732,0.0686893521826935,0.120358745711342,-0.342532724514055,-5.55878004721087,555.725150945767,106.555213882868,1.03021937203763,0.191740851932877,321.105395301276,1.64667773606405,0.577813321485989,234.619755644491,0.614380771186689
"43","132:07:01","132:07:01","WW_R1","Exp60_209_IS23601","Exp60_209_IS23601",1,233824.445852218,494.535634056603,1478.31119043245,-449.706275194543,-573.408755195903,-5.47231740683504,823964.402899417,521260.234510462,7583.73550037945,0.632624701596597,889021.588237419,12599.0085822789,1.07895630576888,-65057.1853380018,0.906614251365233
"44","132:07:02","132:07:02","WW_R1","Exp60_27_IS3121","Exp60_27_IS3121",1,233824.445852218,0,0,-33.6355527190494,-29.070969298288,5.32820910616841,45797.1940313727,3523.49815997576,69.2431832126419,0.0769369878329672,14937.9542026831,153.420757476854,0.3261761887082,30859.2398286896,0.277214609110363
"45","132:08:01","132:08:01","WW_R1","Exp60_142_IS18919","Exp60_142_IS18919",1,233824.445852212,0,0,-33.6355527190494,-29.070969298288,5.32820910616841,45797.1940313727,3523.49815997576,69.2431832126419,0.0769369878329672,14937.9542026831,153.420757476854,0.3261761887082,30859.2398286896,0.277214609110363
"46","132:08:02","132:08:02","WW_R1","Exp60_73_IS9468","Exp60_73_IS9468",1,233824.445852218,0,0,-33.6355527190494,-29.070969298288,5.32820910616841,45797.1940313727,3523.49815997576,69.2431832126419,0.0769369878329672,14937.9542026831,153.420757476854,0.3261761887082,30859.2398286896,0.277214609110363
"47","132:09:01","132:09:01","WW_R1","Exp60_116_IS14571","Exp60_116_IS14571",1,2600.07431617328,5.53016710180964,0.00476474804890711,3.91851946785713,8.5896801836309,2.63008851522949,2284.82900186807,118.91158790215,50.993389206712,0.0520439769474776,-75.8978920866373,63.6044476168858,-0.033218193582357,2360.72689395471,-0.180325842419325
"52","133:11:02","133:11:02","WW_R1","Exp60_196_IS22609","Exp60_196_IS22609",1,643.206530399626,0.368777421215845,0.0556475486093846,0.000554655583247917,-0.652379280717398,-2.33345394898445,37.3546361103815,-1.54296364429886,0.197346951911675,-0.0413058138149027,30.0252298695282,0.965677443644414,0.803788578767166,7.32940624085331,0.0755436367483268
"53","133:12:01","133:12:01","WW_R1","Exp60_214_IS23903","Exp60_214_IS23903",1,76.6322631124798,0.133833414930377,0.487569164956393,0.902392920799661,-0.620432399135066,-9.38297899970962,1941.07090953967,673.70390864054,1.52690760307537,0.347078463403643,1388.79952689124,5.99404863865426,0.715481088334168,552.271382648434,0.772603070912742
"54","133:12:02","133:12:02","WW_R1","Exp60_242_IS27390","Exp60_242_IS27390",1,57468.8888143838,1611.65715232162,1553.94834764818,-69.7464377206273,-2945.40686717145,-0.357778656214775,1462361.27067077,115936.798792529,15383.0326582712,0.0792805451824839,901785.179964759,24881.7463398438,0.616663746538582,560576.090706012,0.42303081881498
"55","133:01:01","133:01:01","WW_R1","Exp60_199_IS22986","Exp60_199_IS22986",1,2209.5916297939,1.44963434291917,2.56392425390643,-0.0393557995394284,-0.740964466063498,-3.93296900700683,2105.90196625074,849.408631317506,6.70006634701211,0.403346710782438,1655.87806521529,11.7487343369712,0.786303489788438,450.02390103545,0.701641007770171
"56","133:01:02","133:01:02","WW_R1","Exp60_91_IS11758","Exp60_91_IS11758",1,22.0324522830674,0.103011755707251,0.236233087129839,-0.227209953470158,0.275185219810648,8.78832851122732,750.227224769009,3.52215833477522,1.05600954672198,0.00469478874998128,124.320536915626,3.08775443248519,0.165710511177336,625.906687853382,0.107356977223016
"57","133:02:01","133:02:01","WW_R1","Exp60_160_IS20665","Exp60_160_IS20665",1,75.0052008530694,0.470991724110876,1.06917643370044,-0.271141596402051,-0.902837006967223,-4.2127829821786,756.37050509829,324.340399728109,7.57808923900468,0.428811538183871,689.033988235671,10.8992965912154,0.910974163576265,67.3365168626184,0.819589528951016
"58","133:02:02","133:02:02","WW_R1","Exp60_247_IS27855","Exp60_247_IS27855",1,64.4513566571494,0.266930950495932,0,1.2558838364932,0.691752997877098,0.696016096247885,991.101845330715,54.1806504296217,4.67714669294461,0.0546670866217008,332.587577116299,9.05212361027302,0.33557356257905,658.514268214416,0.128294178905966
"59","133:03:01","133:03:01","WW_R1","Exp60_275_IS30619","Exp60_275_IS30619",1,36.8516263933433,0.232828831732794,0.232828831732794,1.75238398940221,0.419844613529272,-1.36070556738217,1673.08499664943,233.783207672967,7.92712620062008,0.1397318176549,789.40474082885,10.4823118307013,0.471825844120136,883.680255820576,0.29723931054753
"60","133:03:02","133:03:02","WW_R1","Exp60_226_IS24953","Exp60_226_IS24953",1,125.753353048799,0.423937532323236,0.131642199690511,0.723983056251389,0.835144976237072,1.49695199581206,408.5408298388,28.0180167429078,1.61127905868537,0.0685807016007751,120.68952446607,3.4859035292717,0.2954160653017,287.85130537273,0.0930678016288865
"61","133:04:01","133:04:01","WW_R1","Exp60_299_IS33353","Exp60_299_IS33353",1,59.5504670004651,0.484765174289057,0.112037740204312,0.458886941095377,0.86446252349433,-0.127979014422445,957.542490320909,239.261992990798,1.60269249007782,0.249870888664807,491.95466183291,2.75048142691055,0.513767970409372,465.587828487999,0.503962086806363
"62","133:04:02","133:04:02","WW_R1","Exp60_169_IS20743","Exp60_169_IS20743",1,50.3923030359033,0.497095488478595,0.626313926750124,-1.1152417044172,0.284108732129237,8.08864758339164,1182.24500395058,10.4907403741383,1.5428680786118,0.00887357556097299,252.018252143537,7.78660144383506,0.213169225753879,930.226751807045,0.130107269385384
"63","133:05:01","133:05:01","WW_R1","Exp60_262_IS29872","Exp60_262_IS29872",1,36.2059969917184,0.437717611171091,0.159388823047146,-0.316189154602659,0.539834324590843,9.3476427843902,324.931776009555,7.431574799485,0.0825737230835267,0.0228711851169227,40.0431916843632,0.737493050788901,0.123235690199735,284.888584325192,0.072174646626051
"64","133:05:02","133:05:02","WW_R1","Exp60_206_IS23178","Exp60_206_IS23178",1,48.7099585744305,0.405728517130029,0.21449804260804,0.187213174938295,-0.534203370914569,-0.785361791826732,676.142383038597,91.7051997760239,1.48385283659308,0.135630012370914,363.366121388009,4.23804329624852,0.537410655659589,312.776261650588,0.486094111403187
"65","133:06:01","133:06:01","WW_R1","Exp60_70_IS8882","Exp60_70_IS8882",1,68.7928143269016,0.707102520502943,1.57142345536899,-0.235096876560303,-2.02233955531088,-1.04748750637857,1694.31888258136,349.836285964988,14.2924586201409,0.206476059236263,1124.20907341112,21.8754004926548,0.66351681786037,570.109809170239,0.586019745010762
"66","133:06:02","133:06:02","WW_R1","Exp60_107_IS14298","Exp60_107_IS14298",1,56.7258517660905,0,0,-0.690716270588558,0.213054262024708,9.14748505825106,801.780150261946,-27.1438627245345,0.450225585045447,-0.033854495793724,83.4199944115861,4.47401416771151,0.104043476736525,718.360155850359,0.0173406209421127
"67","133:07:01","133:07:01","WW_R1","Exp60_110_IS14351","Exp60_110_IS14351",1,7734.12260389175,5.23477935315137,16.3958461503477,-21.6101343137842,2.54808250173409,7.68161172020615,-11999.4195752594,-8234.1261429582,124.14115216938,0.686210369702836,-13543.2270350696,247.550263280931,1.12865684461882,1543.80745981022,-0.545873319647355
"68","133:07:02","133:07:02","WW_R1","Exp60_13_IS2367","Exp60_13_IS2367",1,55.2486685682275,0.158156259860163,0.719972624473428,-0.188697003685866,-0.914830918725309,-2.93485563046642,635.550961067817,188.343254876629,6.52026518882189,0.296346424463249,495.268627926328,8.94511790332415,0.779274453608261,140.282333141489,0.721379044157046
