"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-09-23","2023-09-24","2023-09-25","2023-09-26","2023-09-27","2023-09-28","2023-09-29","2023-09-30"
"77","134:12:01","134:12:01","WW_R2","Exp60_201_IS23048","Exp60_201_IS23048",2,0.279868914936464,0.475928890801846,0.218465544133431,0.305871923523158,0.229667400103234,0.694277810264502,0.595500114231304,141.85250805189
"78","134:12:02","134:12:02","WW_R2","Exp60_57_IS6413","Exp60_57_IS6413",2,0.317174528960526,0,0.583472606636747,0.955835992306501,1.12066157577262,0,0,0.123038925906517
"79","134:01:01","134:01:01","WW_R1","Exp60_111_IS14414","Exp60_111_IS14414",1,0.167969289333791,0.176291449513202,0.510110564671224,0.168878111613128,0.403661204235187,0.228421942643603,0.556038622423321,0
"80","134:01:02","134:01:02","WW_R1","Exp60_88_IS11026","Exp60_88_IS11026",1,1.10020511663856,0,0.385894193104681,6.68692640003905,0,0.523016858621,1.15063162674379,0
"81","134:02:01","134:02:01","WW_R1","Exp60_280_IS31195","Exp60_280_IS31195",1,0.458003339370972,0,0.491234732502882,0.464187625122718,0.220616250371209,0.124848223841416,0.349050993987984,0
"82","134:02:02","134:02:02","WW_R1","Exp60_174_IS20792","Exp60_174_IS20792",1,0.403152507685882,0.0665096517675351,0.428967724135953,0.716802860034956,0.494516467939832,0,1.45451261115424,0
"83","134:03:01","134:03:01","WW_R1","Exp60_250_IS29233","Exp60_250_IS29233",1,0,72.1736243940532,0,42.8533091981449,3800.37752588971,2165.86343331113,0,0
"84","134:03:02","134:03:02","WW_R1","Exp60_221_IS24503","Exp60_221_IS24503",1,0,568.768777790078,0,42.8533091981449,3800.37752588971,2165.86343331113,0,0
"85","134:04:01","134:04:01","WW_R1","Exp60_19_IS2787","Exp60_19_IS2787",1,0,72.1736243940532,0,42.8533091981449,3800.37752588971,2165.86343331113,0,0
"86","134:04:02","134:04:02","WW_R1","Exp60_193_IS22330","Exp60_193_IS22330",1,0,72.1736243940532,0,42.8533091981449,3800.37752588971,1096.97261676126,0,0
"87","134:05:01","134:05:01","WW_R2","Exp60_264_IS29911","Exp60_264_IS29911",2,4.44337536931707,0,0.142140676418208,0.504864094984227,0.0333571202644154,0.783066882559217,0.506204959966789,3.80930159736202
"93","134:08:01","134:08:01","WW_R2","Exp60_122_IS15466","Exp60_122_IS15466",2,1.05212569760019,0.886663915108445,2.14381050980663,0.819954499126163,0.107732645490836,0.107694390640315,0.460150040141924,0
"94","134:08:02","134:08:02","WW_R2","Exp60_198_IS22909","Exp60_198_IS22909",2,3.82174754452904,0,0.320590816994585,0.291649105840779,0.717042978539308,0.266378791560546,0.739693589213069,0
"95","134:09:01","134:09:01","WW_R2","Exp60_284_IS31559","Exp60_284_IS31559",2,0.704718413581268,0,0.387187562456818,0,0.793992222998216,0,0.367393975176038,4.07106490330628
"96","134:09:02","134:09:02","WW_R2","Exp60_30_IS3507","Exp60_30_IS3507",2,0.749381215892327,0,1.22248242381009,0.387786541313522,0.418332446227422,0.229185303577274,0.300068253431487,0
"98","135:10:02","135:10:02","WW_R2","Exp60_70_IS8882","Exp60_70_IS8882",2,0.20115743535579,0.954221153441234,1.05112270365143,1.13098702272818,0.567859977199003,0,0.224068254320329,3.62352146868302
"99","135:11:01","135:11:01","WW_R2","Exp60_83_IS10876","Exp60_83_IS10876",2,326.119633230455,0,0.170949078148342,0.304772574529814,0.722864131243446,0.211930301103923,0.329796470558531,0.482237557094063
"100","135:11:02","135:11:02","WW_R2","Exp60_177_IS21126","Exp60_177_IS21126",2,0.590319648597876,44.575266083769,0,0.8664564761192,0.164240273668799,1.19719793566919,0.633371288607579,0.91964144061876
"101","135:12:01","135:12:01","WW_R2","Exp60_53_IS5972","Exp60_53_IS5972",2,0.209464001570522,0.604488466602165,0,0.906028800985743,1.38746225858928,0.511906993085795,0,0.16297307955635
"102","135:12:02","135:12:02","WW_R2","Exp60_143_IS18922","Exp60_143_IS18922",2,0.230559215566489,0.267929307571011,1.43415796257738,0.712070996692832,2.4000480032705,0.27304527136929,0.598492463172457,0
"103","135:01:01","135:01:01","WW_R2","Exp60_223_IS24786","Exp60_223_IS24786",2,0.417962750337544,0,0.345627833977825,1.45228038427105,0,0.298429678159435,0.90130278861031,6.88261407757534
"104","135:01:02","135:01:02","WW_R2","Exp60_320_SSM379","Exp60_320_SSM379",2,0.746121378318897,0,0.683412530639629,0.143969753050529,0.342207141809604,0.0927483649063188,0.367195520657301,0.241282033268201
"105","135:02:01","135:02:01","WW_R2","Exp60_22_IS2834","Exp60_22_IS2834",2,1.36193713082487,0,0.408168934811195,0.386817269997771,0.381854809586878,0,0.708009045518518,0
