"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,484.89629328191,5.20120524438634,18.9995661567764,-0.788256597198207,-8.41884643351094,-6.83073132674902,13708.2315886073,8087.4682523233,85.4084303172622,0.589971667756525,13899.7738811854,157.042867526149,1.01397279374368,-191.542292578149,0.935675387563721
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,16373.4122458826,0,0,-29.8250741492054,-0.455006091184796,6.82157057786684,12892.6707544983,890.997919162459,8.15665811929396,0.069108870933634,2501.27236855765,34.0636160409488,0.194007309748831,10391.3983859406,0.134771899779869
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,1461.11121219105,25.7030400270648,54.2091249102568,5.03034509141901,-8.96874037614428,-7.81747028536875,49720.1646614861,26363.0756584513,124.689264050082,0.530229049681175,45194.4082518558,400.370475931796,0.908975434002614,4525.75640963035,0.888748600524366
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,1181.61419051474,0,0,-14.4796157533187,-7.06139209776804,6.43695423660732,-5.21193670484831,-2701.99182168282,20.241957578232,518.423759668711,-2976.99043787827,75.3139172276639,571.18698987825,2971.77850117342,-0.462216857695967
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,1780.44643953821,21.9792948255638,26.0448258959082,3.33511811556153,61.7025220352976,6.27565885176904,37755.4314631333,-260.897970898565,59.2740188001784,-0.00691021028731514,4223.72865471172,168.736140702921,0.111870755836442,33531.7028084216,0.00713888349796869
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,3535.58499612101,12.0442154798662,5.97416868437271,0.554978113645004,-2.80019003962325,5.50864646539305,20866.4392189419,820.813582421715,39.3558742749213,0.0393365429438773,6901.06694188542,119.848719313717,0.330725662844327,13965.3722770565,0.16173829329455
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,79.9906481731248,0.448574593834305,0.49126803374728,0.483855476188123,-0.865572401562191,-8.45152271026175,1995.39626449979,622.435671100994,3.09469684041507,0.311935870671296,1326.49373333439,5.00923884297468,0.66477709562462,668.902531165403,0.75874292585358
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,32.8177554289617,0.750934056106664,0.218995894116279,0.379664768154756,-0.945758327393409,-4.00513141859812,887.035514417033,164.707364068947,1.46801132272934,0.185682942105417,574.36320733652,4.95796347713846,0.647508693847502,312.672307080513,0.529527226812936
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,19590.7318442018,0.0639286638242263,0.201170868459263,0.0288854017483872,0.0157196018012516,3.91052221527487,354.479481020645,8.49579003534421,0.886686337080344,0.0239669444642676,136.724054922395,3.6498488973967,0.385703721210404,217.755426098249,0.193103677143686
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,67.843921936219,0.273985716970792,0,0.197511204292298,-0.0987048477559954,-1.15321037742872,406.693472541497,60.1901710785447,0.957499158671915,0.1479988619006,170.83963316676,2.13406225460445,0.420069769251898,235.853839374737,0.283972697153549
