"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","maxET","slope.maxET-6","slope.07-maxET","slope.00-07","slope.19-23:45","curvmaxET","total.auc","auc.10-15","sd.10-15","auc.prop.10-15","auc.07-19","sd.07-19","auc.prop.07-19","auc.night","cos.sim.index"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,345.29788800978,0.0800842243503449,0.489969042351643,0.177519761363974,-0.360392438979755,-7.96700895376053,913.89349139228,353.008277359265,1.24795732581465,0.386268510153706,710.653648489889,3.3593682404751,0.777611018333479,203.239842902391,0.892797983697859
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,37850.064823456,20.8411755289682,0,-14.923576948955,23.5843250871019,6.08972455639566,36746.4064957848,359.25859777799,18.5725768024605,0.00977670014669872,3750.06399088867,115.528238697562,0.102052536519968,32996.3425048961,0.0314647491557181
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,1094.39667000496,0.911488578467292,0,-4.66307291461195,5.29838817935614,6.9436472579912,6857.87546471684,238.532182630585,14.3928609258383,0.0347822272156751,706.029673244771,28.3815674040481,0.102951661469683,6151.84579147207,0.0282874931730614
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,1859.41735231408,24.795326361397,0,19.0539401213322,6.89976679989769,-4.59196133091885,13611.0087074209,3888.99822146797,71.5048163299804,0.285724467970373,7588.34677359976,118.77429914836,0.55751538601709,6022.66193382118,0.42792151543243
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,2488.21583899553,4.66580074406382,0,2.04007880551931,1.03863935878038,3.06992406334589,6547.75988335645,189.61346804386,9.35981140895994,0.02895852496452,1102.50803198534,35.2524906828459,0.168379423134891,5445.25185137111,0.0528897483442813
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,1596.42990106664,9.30015664882972,44.0401961169666,6.31126097903961,-26.1099083008609,-7.87718329610474,56918.0494242453,26197.4649084444,143.434333789978,0.460266386031231,48826.9483946251,342.158972706927,0.857846480835768,8091.10102962016,0.947824420268518
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,239.574049764536,0.694607791341212,0,-0.394983895589372,3.19863095512181,7.11648248047646,-2405.26067241878,-1591.66126166028,16.5824608093657,0.661741689751935,-2932.13220296297,29.6857164571901,1.21904965918491,526.871530544194,-0.928640061554347
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,65.4482270350821,0.143747241067501,0,0.195916109526573,0.0389212123338989,2.87745266058855,408.541446396389,-17.2920268690939,0.716855187242838,-0.0423262487114129,35.0490998983625,2.79917594514405,0.08579080582281,373.492346498026,-0.0317220940497868
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,86.6348116454531,0.550377493404206,0,0.256647109114245,0.354882513327963,-2.29530173615762,1468.17087817491,400.760664193142,3.86779115847312,0.272965953861808,727.807177021557,9.61433279984276,0.495723752487379,740.363701153352,0.494331371658902
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,55.3900550412936,0.456062790064765,0,-0.5552878393892,0.0357954861272512,4.68177826114318,654.877745970247,-12.7685668510733,0.386585134332466,-0.0194976343747271,26.6146345977405,2.38564253432235,0.0406406153843403,628.263111372507,-0.0150954169097845
"23","131:09:01","131:09:01","WW_R1","Exp60_260_IS29691","Exp60_260_IS29691",1,49.1233921951925,0.148182004765011,0,0.290789277520547,0.0162176540473304,1.43441494142985,473.339771955705,7.77147852673254,1.69317341077094,0.016418393270912,106.555855691775,4.16737982492053,0.225114942806341,366.78391626393,0.0358625944878489
"24","131:09:02","131:09:02","WW_R1","Exp60_77_IS9713","Exp60_77_IS9713",1,1919.84594187331,0.295659176354745,0.310696216339065,-0.00186795290838505,-0.504233269224656,1.27839144653086,544.623278032554,57.6867479894391,2.13242669256036,0.105920459731049,274.691560393152,5.11525237453945,0.504369848798003,269.931717639402,0.447187699525741
