"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-09-23","2023-09-24","2023-09-25","2023-09-26","2023-09-27","2023-09-28","2023-09-29","2023-09-30"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,569.614836486394,267.859215073804,334.078850116139,535.638179942343,13899.7738811854,634.632703277764,388.424573534334,750.874286363701
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,574905.088576381,-10672.3671148066,677.693107824644,93.1275139538271,2501.27236855765,4431.5829788967,48.7408255600766,1170.6391205354
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,43705.9313549541,1054.08761014431,2669.45323485332,10403.5493084095,45194.4082518558,2340.03185165053,-13075.6271013374,2280.78148662725
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,6495.33178254225,4401.17328769256,-10212.6542659081,27982.8238802352,-2976.99043787827,9563.29727522888,1634.67746172267,1535.6594140833
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,7554.12516557972,-27089.4366388899,-2837.26282141935,9446.39814888097,4223.72865471172,1015.80923592361,4039.03999650796,-6634.69303476219
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,7656.96113684935,215.666935049098,6648.93202605074,2577.32757118365,6901.06694188542,2641.42261362003,822.897572356752,-32.387743149246
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,807.769482074888,942.569153364284,347.244647520568,1145.41296861671,1326.49373333439,443.42956832058,26.5976463975978,2325.85208995846
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,286.187280778215,211.044017682077,308.281998321049,969.901942951969,574.36320733652,61.3132699491146,25.8028257090386,114.157699334156
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,348729.523489469,65.3673201361897,20.8589986241249,779.050873392794,136.724054922395,21.1369319467801,46.0797829384844,706.346293215566
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,227.083065786675,726.642886490133,372.002705934998,707.905268749256,170.83963316676,141.468654163662,162.06213971149,715.292251775122
