"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-09-23","2023-09-24","2023-09-25","2023-09-26","2023-09-27","2023-09-28","2023-09-29","2023-09-30"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,1.21231473634031,0.792688141419799,0.844682194479062,1.62077169754522,85.4084303172622,1.21768487885031,0.322430735329118,23.7355301531255
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,2449.90768995518,292.922787816326,14.5951313902882,2.79601716479984,8.15665811929396,23.1181180029721,5.94944539977715,10.2655093633741
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,203.669055748694,14.0499342050621,15.0597723286498,48.4621375668499,124.689264050082,14.3776329294329,215.438519807746,24.3050993163845
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,56.2845179461929,25.4668349413588,51.5383914514121,66.9908428402248,20.241957578232,21.575487826411,11.268361816809,11.615317959972
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,12.8568741770755,552.579473044789,42.4323346466944,98.1905871991851,59.2740188001784,13.6047335730694,50.4587848567794,273.800115190624
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,17.269867705204,16.4583203497437,64.5783144345237,84.4468540436093,39.3558742749213,35.5081319723143,1.93319503790403,14.8552090544617
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,5.30153812547881,3.11042555993,3.7615102324031,4.97904139898768,3.09469684041507,3.29117564260339,0.526321410680299,19.5523541504208
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,1.08331381014631,2.43323459663083,0.775137169965485,6.78919004225956,1.46801132272934,0.548143963539317,0.533946303114813,1.01370252567598
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,6028.49369248964,0.379758686460735,0.505702385109347,2.72183732307895,0.886686337080344,0.58677600497969,0.371926019044762,9.98496832399047
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,2.81107362205431,3.215690593165,2.19934810597078,3.86123563384062,0.957499158671915,2.66087308826709,0.98540829607131,3.8531341573763
"23","131:09:01","131:09:01","WW_R1","Exp60_260_IS29691","Exp60_260_IS29691",1,5.59652980822175,572.191788154993,1.983998413433,14.3714641081162,33.5066530391322,1.29395666863453,0.688316422536382,1.35023207552373
"24","131:09:02","131:09:02","WW_R1","Exp60_77_IS9713","Exp60_77_IS9713",1,3.32789950903801,0.921584109552588,107.905462497717,37.1058743060955,12.1198522345852,7.23370247023231,4.06827016791062,16.3711889323243
"25","132:10:01","132:10:01","WW_R1","Exp60_121_IS15443","Exp60_121_IS15443",1,3.74024324284313,2.14053200744561,1.21118934941378,2.15348533966372,2.82813763415055,5.55062341755561,0.457491739183602,0.317187243030325
"26","132:10:02","132:10:02","WW_R1","Exp60_276_IS30748","Exp60_276_IS30748",1,4.43157483749909,0.189057940079375,1.03690525056424,10.4741956877141,3.14170578345201,1.02312119534643,1.52546817301406,0.231843075018578
"27","132:11:01","132:11:01","WW_R1","Exp60_139_IS18874","Exp60_139_IS18874",1,69.2431832126419,102.78905739822,26.5153478728457,478.184663374153,30239.8318146629,19541.6436122545,138.189173639458,47.2931549154427
"28","132:11:02","132:11:02","WW_R1","Exp60_9_IS2179","Exp60_9_IS2179",1,69.2431832126419,102.78905739822,26.5153478728457,478.184663374153,30239.8318146629,19541.6436122545,138.189173639458,47.2931549154427
"29","132:12:01","132:12:01","WW_R1","Exp60_82_IS10801","Exp60_82_IS10801",1,69.2431832126419,102.78905739822,26.5153478728457,478.184663374153,30239.8318146629,19541.6436122545,138.189173639458,47.2931549154427
"30","132:12:02","132:12:02","WW_R1","Exp60_112_IS14446","Exp60_112_IS14446",1,69.2431832126419,102.78905739822,26.5153478728457,478.184663374153,30239.8318146629,19541.6436122545,138.189173639458,47.2931549154427
"31","132:01:01","132:01:01","WW_R1","Exp60_31_IS3511","Exp60_31_IS3511",1,0.643886633908148,59.8853714127081,41.2691488267713,83.2271258768282,3.18985618398815,9.81957653456636,1.49975789475763,0.932882492155009
"36","132:03:02","132:03:02","WW_R1","Exp60_282_IS31299","Exp60_282_IS31299",1,2.42630413137657,4.56906219553944,1.1657141273936,1.21508456780152,1.30737308931133,3.20958747952695,1.26036645491913,0.242138112585633
"37","132:04:01","132:04:01","WW_R1","Exp60_72_IS9303","Exp60_72_IS9303",1,3.70800759117899,0.232239359155101,1.08061478563304,4.60586848712384,4.0335711595193,0.814802244365432,0.746190908893518,0.176429720418112
"38","132:04:02","132:04:02","WW_R1","Exp60_155_IS20064","Exp60_155_IS20064",1,5.46296531511525,0.410894805950368,1.82722879308888,5.07058803289686,2.13743322349667,0.831080167344394,1.13706396389922,1.02589699853116
