"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-09-23","2023-09-24","2023-09-25","2023-09-26","2023-09-27","2023-09-28","2023-09-29","2023-09-30"
"1","131:10:01","131:10:01","WW_R1","Exp60_125_IS15752","Exp60_125_IS15752",1,678.114450773446,287.067461338801,384.717426885967,659.10219259654,13708.2315886073,651.093437970561,470.511336818928,3110.07020684391
"2","131:10:02","131:10:02","WW_R1","Exp60_60_IS6828","Exp60_60_IS6828",1,702985.448370659,3373.9392814149,12332.4894425602,11050.2267124092,12892.6707544983,15931.3992765931,4671.27700850303,1538.00931748562
"3","131:11:01","131:11:01","WW_R1","Exp60_146_IS19053","Exp60_146_IS19053",1,53187.774001401,4645.22138959774,9871.03856451178,28982.8747038504,49720.1646614861,10370.6690182645,-17393.1063295418,6536.53583698926
"4","131:11:02","131:11:02","WW_R1","Exp60_8_IS2156","Exp60_8_IS2156",1,13251.9452181551,7160.40087466543,-2921.68042746058,51587.5752644216,-5.21193670484831,15737.3985105385,8633.22777822066,7618.63734623837
"5","131:12:01","131:12:01","WW_R1","Exp60_29_IS3443","Exp60_29_IS3443",1,20278.2381668751,-53011.4317691521,2647.86847345199,16383.4946167956,37755.4314631333,23414.7223061131,10657.8725864746,-312086.935045924
"6","131:12:02","131:12:02","WW_R1","Exp60_46_IS4821","Exp60_46_IS4821",1,18202.7326677642,37543.8844828172,69721.0673324295,7102.84154994421,20866.4392189419,10465.3019341249,7023.96276593949,-1654.02723070133
"19","131:07:01","131:07:01","WW_R1","Exp60_179_IS21425","Exp60_179_IS21425",1,1727.32789011952,1123.23582293766,1629.94995015854,2156.18032938643,1995.39626449979,1384.05132547292,603.24649750148,2960.33411156696
"20","131:07:02","131:07:02","WW_R1","Exp60_14_IS2398","Exp60_14_IS2398",1,447.947390772192,480.99966339947,724.930656429758,1702.47105518342,887.035514417033,46.5222534797902,319.609413156143,526.35494733832
"21","131:08:01","131:08:01","WW_R1","Exp60_243_IS27490","Exp60_243_IS27490",1,510644.043369862,-18511.4424100319,523.943207524872,878.0403417037,354.479481020645,464.00907355925,640.136876205256,837.239576929758
"22","131:08:02","131:08:02","WW_R1","Exp60_272_IS30443","Exp60_272_IS30443",1,1585.03670079917,775.326761757549,578.355679506447,856.549514020346,406.693472541497,808.943448158917,716.080325797913,959.648477065531
"23","131:09:01","131:09:01","WW_R1","Exp60_260_IS29691","Exp60_260_IS29691",1,5659.75117200004,75508.962019329,-766.102070343872,636.583165791151,-1907.88746734084,646.706634106373,624.917132770492,868.359627259186
"24","131:09:02","131:09:02","WW_R1","Exp60_77_IS9713","Exp60_77_IS9713",1,651.762256991909,327.353985767356,30267.2841977977,10590.7861426938,1389.23342248744,873.88965248081,500.57048719528,3068.34118465849
"25","132:10:01","132:10:01","WW_R1","Exp60_121_IS15443","Exp60_121_IS15443",1,1315.01562211449,570.289879915365,866.264798251493,1198.72750297218,1286.95472911685,1201.65556694592,1415.28613999598,200.053778033178
"26","132:10:02","132:10:02","WW_R1","Exp60_276_IS30748","Exp60_276_IS30748",1,1989.14066772413,198.14845443995,854.619592173513,1659.12406013493,668.405884420015,380.167300126762,672.544653446114,62.24870199822
"27","132:11:01","132:11:01","WW_R1","Exp60_139_IS18874","Exp60_139_IS18874",1,45797.1940313727,126371.483790365,13600.2358086022,-59947.6951015873,1011522.22077284,8780371.19564134,-77743.308441102,79860.5798578359
"28","132:11:02","132:11:02","WW_R1","Exp60_9_IS2179","Exp60_9_IS2179",1,45797.1940313727,126371.483790365,13600.2358086022,-59947.6951015873,1011522.22077284,8780371.19564134,-77743.308441102,79860.5798578359
"29","132:12:01","132:12:01","WW_R1","Exp60_82_IS10801","Exp60_82_IS10801",1,45797.1940313727,126371.483790365,13600.2358086022,-59947.6951015873,1011522.22077284,8780371.19564134,-77743.308441102,79860.5798578359
"30","132:12:02","132:12:02","WW_R1","Exp60_112_IS14446","Exp60_112_IS14446",1,45797.1940313727,126371.483790365,13600.2358086022,-59947.6951015873,1011522.22077284,8780371.19564134,-77743.308441102,79860.5798578359
"31","132:01:01","132:01:01","WW_R1","Exp60_31_IS3511","Exp60_31_IS3511",1,586.74997527518,3646.10242867267,4629.59052150005,12586.1244873644,2250.12977552139,5404.85845792134,949.036798376955,554.068318967934
"36","132:03:02","132:03:02","WW_R1","Exp60_282_IS31299","Exp60_282_IS31299",1,760.976490766791,606.054543957267,611.395132078424,788.384311539776,750.120449696033,1085.99084714175,1334.53471576096,154.177848292385
"37","132:04:01","132:04:01","WW_R1","Exp60_72_IS9303","Exp60_72_IS9303",1,1724.08920930482,248.036676630311,760.466025100102,894.588896516115,662.877108399607,365.216591441696,341.92907140387,53.8417138912868
"38","132:04:02","132:04:02","WW_R1","Exp60_155_IS20064","Exp60_155_IS20064",1,1269.34049372373,245.929271779295,769.591433909883,757.243963708673,1478.98102326587,548.684818843966,863.62764428063,430.620900118652
"39","132:05:01","132:05:01","WW_R1","Exp60_26_IS3073","Exp60_26_IS3073",1,2469.74158353853,-7788.91747270194,20262.8560002698,62692.6722762224,42721.2713500104,-7333.42039459178,2737.08418276598,-765.038538993477
"40","132:05:02","132:05:02","WW_R1","Exp60_118_R16","Exp60_118_R16",1,867.718837795444,428.05623609749,848.196534981385,847.488479614047,663.479345903082,130.639017625502,491.316013969329,257.352183297895
"41","132:06:01","132:06:01","WW_R1","Exp60_47_IS4963","Exp60_47_IS4963",1,-94.4947365410391,15775.5467876437,1242.36435222637,909.077143179508,1204.32378010992,416.473103901474,454.169919165139,638.387864438121
"42","132:06:02","132:06:02","WW_R1","Exp60_86_IS10971","Exp60_86_IS10971",1,555.725150945767,830.422487727467,944.156759033503,2024.75391259983,1023.36311190919,525.555051040574,616.058070830152,624.28254800853
"43","132:07:01","132:07:01","WW_R1","Exp60_209_IS23601","Exp60_209_IS23601",1,823964.402899417,126512.130386529,13600.2358086022,-59947.6951015873,1011522.22077284,8780371.19564134,-77743.308441102,79860.5798578359
"44","132:07:02","132:07:02","WW_R1","Exp60_27_IS3121","Exp60_27_IS3121",1,45797.1940313727,126371.483790365,13600.2358086022,-59947.6951015873,1011522.22077284,8780371.19564134,-77743.308441102,79860.5798578359
"45","132:08:01","132:08:01","WW_R1","Exp60_142_IS18919","Exp60_142_IS18919",1,45797.1940313727,126371.483790365,13600.2358086022,-3940.64836163659,3351730.49472516,8779802.54168576,-77743.3084411056,79860.5798578359
"46","132:08:02","132:08:02","WW_R1","Exp60_73_IS9468","Exp60_73_IS9468",1,45797.1940313727,126371.483790365,13600.2358086022,-59947.6951015873,1011522.22077284,8780371.19564134,-77743.308441102,79860.5798578359
"47","132:09:01","132:09:01","WW_R1","Exp60_116_IS14571","Exp60_116_IS14571",1,2284.82900186807,-1090.02102259761,-34796.4435121621,6306.67257636228,16118.5076972722,18880.5017440955,14208.7112693992,139489.14933014
"52","133:11:02","133:11:02","WW_R1","Exp60_196_IS22609","Exp60_196_IS22609",1,37.3546361103815,9159.38999201223,1803.58704169062,1639.26353721373,11694.9629616641,5303.82291137698,337.97671507163,535.966472522344
"53","133:12:01","133:12:01","WW_R1","Exp60_214_IS23903","Exp60_214_IS23903",1,1941.07090953967,784.269558871362,1068.86089002504,2034.50284252053,984.205574198735,1083.9730147589,1422.56398974202,2260.19878320309
"54","133:12:02","133:12:02","WW_R1","Exp60_242_IS27390","Exp60_242_IS27390",1,1462361.27067077,-52403.5036888884,1241.44124715075,1175.17372580029,4424.73113281156,4514.90746719955,731.485829891363,628.829761232746
"55","133:01:01","133:01:01","WW_R1","Exp60_199_IS22986","Exp60_199_IS22986",1,2105.90196625074,61957.6244731385,-6152.5656188466,2247.0358108321,-136.38399887739,-14936.7477885378,1475.85849068222,5739.15933089941
"56","133:01:02","133:01:02","WW_R1","Exp60_91_IS11758","Exp60_91_IS11758",1,750.227224769009,551.876543671472,719.20220347862,401.442537087897,719.042665783528,500.021997701561,199.968276348598,301.205861888324
"57","133:02:01","133:02:01","WW_R1","Exp60_160_IS20665","Exp60_160_IS20665",1,756.37050509829,503.233974435551,-1377.3421403668,838.838617089864,1522.39080076111,1465.56265019052,1833.70235290771,480.707578545945
"58","133:02:02","133:02:02","WW_R1","Exp60_247_IS27855","Exp60_247_IS27855",1,991.101845330715,2101.72222614951,820.794305161704,722.273201203548,896.108777430249,833.849817767893,1111.27545635555,140.912312719139
"59","133:03:01","133:03:01","WW_R1","Exp60_275_IS30619","Exp60_275_IS30619",1,1673.08499664943,318.834263341655,1012.49186571714,1263.19076962681,669.238764702964,398.006311928729,444.113835192887,59.9478510223227
"60","133:03:02","133:03:02","WW_R1","Exp60_226_IS24953","Exp60_226_IS24953",1,408.5408298388,235.059329369366,889.716545628539,1263.66282042735,3120.318941016,-1291.02960659215,643.050663146564,348.980551747025
"61","133:04:01","133:04:01","WW_R1","Exp60_299_IS33353","Exp60_299_IS33353",1,957.542490320909,517.216969914118,671.859558783763,816.917697109876,2663.66527078774,339.941877420589,706.615530414618,470.112633198162
"62","133:04:02","133:04:02","WW_R1","Exp60_169_IS20743","Exp60_169_IS20743",1,1182.24500395058,489.128759094204,2001.79546893398,665.73564185002,549.204258039329,242.545306261322,403.783433419944,352.439505253975
"63","133:05:01","133:05:01","WW_R1","Exp60_262_IS29872","Exp60_262_IS29872",1,324.931776009555,484.952001044728,1344.47469541293,1200.74928383735,937.003973296732,881.612614483316,334.694623773534,692.740286055469
"64","133:05:02","133:05:02","WW_R1","Exp60_206_IS23178","Exp60_206_IS23178",1,676.142383038597,846.502459732045,840.21683741633,2622.70222772943,920.399605507991,524.640124208126,873.378157327401,-22.1555626867285
"65","133:06:01","133:06:01","WW_R1","Exp60_70_IS8882","Exp60_70_IS8882",1,1694.31888258136,291.451377348036,562.823151101866,1955.86632373962,247.430678142773,339.230386038871,1854.52462153485,813.633335602863
"66","133:06:02","133:06:02","WW_R1","Exp60_107_IS14298","Exp60_107_IS14298",1,801.780150261946,1925.62262423484,614.751470392028,2084.18587413195,440.7455041169,630.006568350773,676.98076831564,781.250948902984
"67","133:07:01","133:07:01","WW_R1","Exp60_110_IS14351","Exp60_110_IS14351",1,-11999.4195752594,129135.206678285,152816.489402202,10421.5213854935,6339.23296333033,1390.90515369443,-8719.66705551979,219920.806890878
"68","133:07:02","133:07:02","WW_R1","Exp60_13_IS2367","Exp60_13_IS2367",1,635.550961067817,1210.92502488024,590.110295212246,562.842003065788,1597.66965899895,841.841476816075,402.263402920446,376.633120578103
"69","133:08:01","133:08:01","WW_R1","Exp60_161_IS20681","Exp60_161_IS20681",1,1036.07798700194,601.551902989246,867.607793726948,760.608888387196,951.507891698522,1652.7614565225,1424.49312842812,230.585305080573
"70","133:08:02","133:08:02","WW_R1","Exp60_264_IS29911","Exp60_264_IS29911",1,1685.29309198406,453.47161190101,958.357253072555,1078.53671244489,720.925756473125,887.347861499154,118.873241640606,107.38089598722
"71","133:09:01","133:09:01","WW_R1","Exp60_45_IS4776","Exp60_45_IS4776",1,584.243243425927,299.895848207344,978.115716664021,996.468087298317,1775.15335682337,4880.92947065685,26811.0687236295,665.969172505745
"72","133:09:02","133:09:02","WW_R1","Exp60_61_Phule Chitra","Exp60_61_Phule Chitra",1,103932.676930924,171004.94702749,290593.035954242,5729.15819815643,53549.7929083962,167990.99791698,22368.9339622319,12450.5370214399
"73","134:10:01","134:10:01","WW_R2","Exp60_135_IS18800","Exp60_135_IS18800",2,1218.59328336977,473.317777576771,1097.12010286476,731.740743082495,484.034988371452,377.876759929446,415.294481893092,265.330153074079
"74","134:10:02","134:10:02","WW_R2","Exp60_178_IS21401","Exp60_178_IS21401",2,423.967170483297,568.093548766181,1068.81540020038,1411.17257401164,914.67342670018,1051.39934405141,284.833820026334,46004.7488605046
